#{"t_start": 1732626229.9630568, "env_id": "MRL_env-v0"}
r,l,t
244.9,78,2304.144156
452.1,63,2310.195162
188.9,102,2320.862254
385.7,91,2330.174612
14.3,82,2338.166837
221.4,69,2345.47788
270.8,77,2353.724131
412.9,71,2361.317878
-678.5,38,2365.360396
179.6,63,2370.044521
216.4,69,2375.160329
558.7,78,2381.735338
436.2,59,2387.880647
46.8,71,2395.905913
515.9,70,2403.265592
239.4,82,2411.526562
376.9,86,2420.442401
-847.0,108,2432.055059
-108.2,106,2443.393677
29.4,86,2452.32031
527.2,94,2462.428246
634.7,79,2470.828223
435.0,78,2478.787031
182.0,99,2489.543747
722.4,102,2500.386557
206.0,77,2508.765031
51.6,92,2518.638064
90.4,86,2527.871357
233.9,72,2535.380747
270.0,88,2544.998374
-185.1,97,2555.498656
313.3,68,2562.65256
-310.0,57,2568.667993
628.3,73,2576.21629
-348.5,87,2585.375915
396.8,56,2590.991383
413.2,93,2601.080397
-676.0,19,2602.927109
376.7,55,2608.460653
650.1,85,2617.081382
216.0,92,2626.8999
92.9,81,2635.638521
290.3,73,2643.208717
433.6,75,2650.859374
530.9,93,2660.570045
-920.0,109,2671.886429
310.0,71,2679.172792
560.4,72,2686.357526
-849.0,109,2697.815499
426.7,64,2704.273964
10.0,84,2713.504877
683.9,83,2722.603333
99.5,75,2729.451073
140.8,76,2736.538505
264.2,102,2745.531994
209.6,67,2751.184992
646.5,85,2758.636973
302.6,67,2764.295657
484.9,89,2771.61938
73.0,95,2780.027007
273.4,92,2789.539143
528.3,73,2794.814882
118.4,84,2802.478365
458.7,75,2808.873078
407.9,88,2817.080802
397.2,85,2824.86097
527.4,91,2832.90144
-113.8,107,2842.595967
330.1,66,2847.882446
696.4,71,2853.97644
550.9,90,2861.473194
-393.0,77,2868.341392
462.5,91,2875.865011
214.7,97,2885.090185
-61.6,106,2896.500635
21.9,94,2906.607679
448.6,72,2913.910056
274.8,63,2920.15945
376.9,87,2929.289122
624.6,107,2940.602193
367.2,71,2948.213616
154.1,72,2955.786293
-954.0,109,2967.763397
34.6,59,2973.54529
27.9,106,2984.902663
45.9,85,2993.767446
-42.0,103,3004.403914
310.6,82,3012.723689
857.9,77,3020.649367
463.8,101,3030.85904
580.7,86,3039.658747
73.0,81,3047.855404
-819.0,78,3055.80143
379.9,85,3064.592566
-651.0,108,3076.36457
339.6,62,3082.9674
376.1,54,3088.533437
178.0,72,3096.064997
-868.5,54,3102.114717
-937.0,104,3114.311138
-691.0,109,3126.002515
446.4,80,3134.162791
-928.5,35,3137.594791
101.9,68,3144.424838
360.3,92,3153.929274
455.8,75,3161.466852
-801.0,26,3164.299314
48.2,86,3173.035845
-747.0,64,3179.859456
271.4,78,3187.942343
143.0,78,3195.471764
233.2,88,3204.624744
-671.0,50,3209.549757
315.7,95,3219.540992
506.6,74,3227.430023
268.0,99,3238.151223
217.8,71,3245.10549
570.4,67,3252.09363
352.9,68,3259.122649
-625.0,108,3270.8192
688.0,70,3277.610068
234.4,95,3287.136939
432.8,98,3296.651199
293.4,80,3304.973974
120.5,76,3312.327617
690.0,87,3321.409232
233.5,83,3329.829326
268.1,89,3339.233548
59.2,102,3350.16157
689.8,75,3357.553164
406.7,93,3366.89194
196.7,108,3377.831564
346.1,65,3384.139081
322.9,72,3391.294484
-966.5,20,3393.293268
-1133.0,108,3404.545913
587.0,88,3413.320699
329.1,85,3422.046052
130.9,81,3430.395862
-79.0,79,3438.716716
256.4,88,3448.312681
558.2,81,3457.007502
652.0,73,3465.099563
-371.5,56,3471.254711
437.0,61,3477.742155
-948.0,108,3489.069505
-1.4,98,3499.502991
-5.4,73,3507.107218
293.4,98,3517.668148
280.8,80,3525.80707
422.3,88,3535.038126
3.9,72,3542.701976
-636.5,72,3550.167342
240.2,85,3559.103543
215.9,75,3566.757487
-1198.0,106,3578.530546
542.0,98,3589.21967
624.5,65,3595.920459
211.5,89,3605.557717
-198.6,94,3615.847773
-606.5,41,3620.378615
-933.5,56,3626.172589
-639.0,65,3632.803082
-953.5,26,3635.324657
455.6,104,3646.106931
340.9,86,3654.806956
591.4,62,3660.603079
119.3,99,3670.818358
-38.5,76,3678.948118
96.9,96,3689.004539
219.0,65,3695.52315
-775.5,21,3697.802031
-686.0,98,3708.003939
247.4,82,3716.414081
107.2,58,3722.017917
-242.0,67,3728.89325
109.9,105,3739.774738
391.7,83,3748.071492
24.3,104,3758.904161
345.8,73,3766.230276
-845.5,53,3771.444949
430.2,80,3779.608387
353.3,86,3788.546719
631.2,72,3796.274169
131.9,73,3803.866827
-885.5,106,3815.422303
568.9,58,3821.591391
256.0,80,3830.386245
574.2,88,3839.634738
527.3,74,3847.123715
173.3,43,3851.41379
580.5,77,3859.197054
623.3,84,3868.022934
152.2,87,3877.245397
106.4,79,3885.061934
255.9,83,3893.539348
69.9,92,3903.147441
-757.0,33,3906.388431
-130.5,95,3916.118019
355.6,78,3923.991412
114.6,76,3931.525437
426.0,96,3941.984488
385.9,49,3946.460742
494.2,61,3952.192375
164.4,77,3960.138763
-1075.5,51,3965.576395
480.4,77,3973.590323
339.4,92,3983.772648
-884.5,45,3988.387998
382.0,74,3995.893001
-7.6,103,4006.4071
-674.0,76,4014.156546
-111.6,96,4024.206811
374.8,99,4034.990886
329.0,100,4046.026523
218.4,107,4057.696386
612.8,71,4064.871099
454.6,68,4071.906295
-86.2,82,4080.489085
380.5,95,4090.159907
-1031.0,107,4101.185184
337.7,87,4109.583653
412.5,99,4119.557413
357.7,64,4125.96999
540.2,95,4135.595762
593.2,85,4144.490563
235.5,84,4153.308584
925.8,76,4161.305485
427.7,78,4169.504773
-54.8,88,4178.996292
443.8,85,4187.808416
257.4,74,4195.700593
286.7,84,4204.106454
295.8,85,4212.722336
-826.5,17,4214.420908
189.4,87,4223.35688
68.4,67,4230.340582
269.4,89,4239.591252
234.8,87,4248.542617
117.8,64,4255.2068
336.0,71,4262.4441
-571.0,25,4264.798361
261.5,65,4271.014166
281.5,95,4280.797124
-909.0,34,4284.346053
-903.0,108,4295.976825
-667.5,46,4300.761983
337.0,72,4308.113089
181.7,60,4314.264329
354.9,79,4322.654814
438.0,83,4331.568261
122.4,91,4340.969954
400.7,101,4351.850939
-1064.0,106,4363.139225
122.6,91,4372.371428
459.4,100,4382.796832
411.6,100,4393.72109
635.0,79,4402.197531
185.7,100,4412.938259
-867.0,108,4424.481822
634.4,73,4432.13826
555.0,81,4440.327678
385.7,86,4449.294232
395.3,88,4458.093168
274.8,90,4467.278089
387.5,72,4474.672046
541.6,102,4485.088333
49.0,79,4492.286229
518.5,91,4498.721482
343.5,74,4505.154082
-31.4,85,4541.396889
302.5,105,4575.264049
-509.5,48,4587.993215
700.3,83,4607.047639
317.2,99,4658.13389
185.9,104,4708.751111
611.3,74,4747.343602
-735.0,109,4804.978322
264.5,72,4839.907672
391.5,96,4894.116983
-885.0,31,4906.766041
361.5,95,4959.272127
185.7,96,5011.867419
649.5,72,5048.433995
417.4,77,5085.373144
648.6,67,5114.610384
-1020.5,81,5161.025485
537.3,88,5209.144686
266.4,73,5248.980346
-1105.0,108,5308.381355
378.6,80,5350.979864
102.4,70,5386.637853
280.6,67,5422.269647
-587.5,77,5471.599952
336.9,57,5506.984943
492.0,86,5562.1324
-1033.0,108,5626.472831
222.3,94,5682.580687
115.2,95,5729.214371
468.3,91,5777.842555
-981.0,108,5834.468827
230.9,77,5872.266731
121.9,60,5901.559983
-374.5,52,5930.817114
-753.5,28,5945.364666
-236.8,101,5998.792782
-975.5,38,6021.616478
-172.6,84,6067.619743
347.9,62,6102.033097
-747.0,106,6159.798734
109.8,89,6212.181918
438.0,66,6250.985545
485.4,68,6286.720854
88.9,82,6326.831066
-1191.0,108,6386.961644
673.3,71,6421.556204
187.4,70,6461.149322
0.8,94,6521.073815
-681.0,72,6564.054753
629.3,86,6592.807334
-906.5,57,6602.593829
-979.5,21,6604.315206
-7.7,66,6609.397317
204.8,94,6617.388265
369.5,78,6623.563029
510.2,78,6630.2424
354.9,85,6637.567024
-492.0,108,6646.3993
466.3,83,6653.12495
340.1,69,6658.954177
644.5,83,6665.692645
467.5,76,6671.441618
300.4,74,6677.783447
261.9,65,6682.630907
100.3,89,6690.269353
600.9,66,6695.356951
213.1,78,6701.525886
597.3,79,6707.533713
448.9,61,6711.970233
146.9,70,6717.368335
669.3,58,6721.622364
487.4,69,6726.964818
431.1,79,6733.333058
440.0,93,6740.27219
842.7,79,6746.056718
-1068.5,90,6753.849182
295.7,94,6761.444476
278.8,93,6769.243203
167.4,96,6776.517316
241.2,77,6782.806894
112.3,80,6789.015174
7.1,86,6796.525652
126.9,99,6804.498778
346.4,67,6810.423674
88.9,104,6818.996361
295.9,81,6825.343647
268.4,83,6831.917407
500.7,79,6838.119998
833.0,69,6843.332386
615.7,82,6849.575915
395.0,83,6855.612441
183.7,102,6863.931923
261.3,88,6871.351866
424.9,56,6875.353518
143.0,101,6883.541234
-500.5,88,6890.287232
-1112.0,108,6898.884874
358.1,80,6905.916676
-17.0,73,6912.222455
326.7,78,6918.643169
159.9,80,6925.655601
-431.0,76,6931.615436
255.2,68,6936.562841
207.0,74,6942.245886
423.6,89,6949.633376
-856.0,110,6959.637782
285.0,77,6965.40075
107.4,88,6972.357078
391.8,85,6979.529736
276.9,80,6985.475363
98.8,95,6992.888925
-1130.0,106,7001.972023
308.2,69,7007.656367
-872.0,29,7010.168554
695.5,81,7016.249213
179.1,78,7022.716737
261.9,85,7029.475031
563.9,93,7036.87681
234.0,95,7044.532415
386.4,85,7051.497646
-43.7,99,7059.863022
338.0,107,7068.778761
719.6,63,7073.734608
460.9,66,7079.452771
-183.5,103,7087.992261
-825.0,43,7091.589547
432.0,59,7095.843067
496.4,91,7103.153832
-826.5,62,7108.842572
690.9,91,7116.147623
-1258.0,106,7125.282767
-239.5,71,7131.322381
217.9,84,7138.532603
54.1,100,7146.996421
-1174.0,105,7156.285914
19.5,102,7164.681427
293.5,80,7171.37987
-987.0,107,7181.047542
604.2,78,7187.736975
138.7,99,7196.25002
337.4,67,7201.731202
501.0,72,7207.843456
534.3,85,7215.427624
82.0,82,7223.218601
33.9,90,7231.527973
258.4,79,7238.617206
495.2,69,7244.646206
788.1,79,7251.545744
109.8,70,7257.458073
-759.0,51,7261.894736
187.0,79,7269.405808
-856.0,109,7279.29175
125.9,65,7284.709386
186.8,93,7293.528611
302.4,51,7297.840417
145.7,90,7306.24957
177.1,87,7314.672186
513.7,80,7322.23055
300.4,84,7329.893728
182.6,91,7337.838986
275.9,70,7344.330428
234.4,82,7351.592406
-686.5,105,7361.617499
403.7,92,7370.018163
340.2,94,7379.374408
533.1,60,7385.157301
542.3,102,7395.667789
8.4,73,7403.44138
-156.2,72,7410.216881
419.0,73,7416.957232
470.0,69,7424.331738
-1179.0,106,7434.774567
379.0,100,7444.479105
-554.0,22,7446.364454
471.2,69,7453.031892
-642.0,24,7455.247696
-991.0,109,7466.050573
180.1,75,7472.453083
269.0,80,7479.95762
364.3,69,7486.134959
616.8,56,7490.559435
-195.1,101,7499.805138
325.1,79,7507.347675
569.8,74,7513.798898
319.4,68,7519.897857
-96.6,104,7530.003407
-677.5,47,7534.568207
195.9,90,7542.778996
529.6,76,7549.887456
-950.5,46,7553.71857
349.9,82,7561.012414
131.0,84,7568.788815
8.9,101,7578.50245
153.0,99,7587.867959
687.4,82,7595.212431
27.1,107,7605.433605
632.5,79,7612.055888
708.5,82,7619.355431
258.7,86,7627.471942
523.7,75,7633.563268
135.2,76,7640.140247
518.6,61,7645.571354
-761.5,81,7652.384847
677.4,72,7658.333881
233.8,82,7664.551722
639.3,91,7672.355134
1056.4,62,7677.441564
215.9,94,7686.203159
-209.2,96,7695.409905
-759.5,25,7697.787907
466.9,86,7705.313717
388.9,70,7711.705061
-964.5,67,7717.671008
416.1,62,7723.044117
212.9,62,7728.772218
117.9,69,7734.666653
267.9,87,7743.01315
337.8,87,7751.848868
-1020.0,110,7763.213336
470.4,68,7769.569157
411.0,65,7775.70651
229.4,92,7784.895893
188.5,78,7792.995496
-690.5,71,7799.729719
-265.0,71,7806.627789
200.7,81,7813.37089
708.1,72,7819.567539
231.0,57,7824.65166
-600.0,46,7828.920081
747.0,77,7836.127591
630.3,74,7842.63694
327.0,99,7852.186779
-944.5,36,7855.909011
-976.0,29,7858.577195
203.0,88,7866.519426
349.0,64,7872.210189
-929.0,109,7882.470639
536.4,66,7888.520883
270.1,70,7895.146794
-632.5,88,7903.462203
557.3,61,7909.060042
-1014.0,44,7913.264955
346.1,75,7919.615106
209.9,89,7927.593808
138.4,68,7933.576038
207.6,82,7940.935833
216.4,71,7947.808004
449.5,92,7955.920791
370.6,82,7963.813876
137.8,86,7971.746961
-704.0,109,7982.008383
-1042.0,46,7986.355738
173.7,68,7992.624309
-40.8,70,7999.198685
678.9,82,8006.863457
248.5,90,8015.284624
254.9,76,8022.297671
-761.5,98,8031.596981
451.7,79,8038.634459
38.1,98,8047.392411
271.0,89,8055.801902
361.4,75,8062.400434
120.1,84,8070.072782
264.1,107,8080.25666
205.3,90,8088.622275
658.1,64,8093.820237
410.7,83,8101.286169
110.7,90,8110.181785
148.7,70,8116.577777
348.8,77,8124.275381
-27.1,94,8132.52346
656.9,74,8138.870523
640.3,68,8145.356856
-793.0,73,8152.449647
236.8,80,8160.358347
199.4,94,8169.146552
555.2,86,8177.618286
-696.5,47,8181.612756
98.4,101,8190.915378
45.0,91,8199.490003
106.4,96,8208.279507
691.7,74,8214.652113
126.6,82,8222.062382
10.4,103,8231.338309
243.4,67,8236.724416
51.0,62,8242.05141
-109.1,98,8250.473225
-1020.5,82,8258.38338
480.1,64,8264.057596
-786.5,40,8267.660706
143.8,86,8275.704024
827.5,61,8280.746789
653.3,71,8286.748037
-640.5,34,8289.868308
559.7,75,8296.352978
358.1,96,8304.693557
-782.5,61,8309.769284
-1136.0,107,8319.584102
180.4,98,8328.222798
-923.5,39,8331.820072
243.0,91,8340.411307
312.2,102,8349.527157
304.5,76,8356.223039
287.4,77,8363.411065
405.5,79,8370.696975
253.7,82,8378.091511
234.9,104,8387.688216
590.4,72,8394.276586
-125.6,98,8402.705735
261.7,76,8409.205563
-1179.0,104,8419.303157
359.0,84,8427.19395
381.7,76,8433.93108
198.4,103,8443.532657
614.1,100,8452.64132
758.6,77,8459.873304
-249.1,84,8468.256396
305.0,85,8476.582674
-902.0,26,8479.05648
341.6,91,8487.761841
254.2,76,8494.33729
40.9,65,8500.249024
-704.5,49,8504.71124
147.8,87,8513.117661
-149.6,95,8522.87107
-244.7,88,8531.037741
408.9,82,8538.311035
423.6,72,8544.432755
-903.0,37,8547.656594
387.5,89,8555.379394
568.9,72,8562.098908
276.0,88,8570.116514
37.9,105,8579.824344
-635.5,41,8583.695971
2.4,96,8593.409057
695.6,68,8599.210574
362.2,84,8606.892129
350.2,88,8615.310656
519.7,87,8623.962541
-917.0,25,8626.278278
-16.8,90,8634.741027
136.6,88,8642.522573
849.1,92,8651.082014
118.8,92,8659.654047
405.2,80,8667.269431
194.4,76,8674.040442
606.5,81,8681.052714
-713.0,101,8690.061403
58.7,85,8697.106531
227.5,80,8704.741876
-940.0,108,8714.797853
220.4,62,8719.890264
466.6,75,8726.257243
-872.5,84,8733.186908
348.9,52,8737.348047
46.7,86,8744.7612
249.4,61,8749.436764
244.3,75,8755.240732
-27.5,76,8761.453054
495.2,71,8767.657252
486.1,91,8775.012138
236.4,81,8781.497474
51.4,89,8788.770095
-74.8,93,8796.082363
76.6,98,8804.638796
243.0,106,8815.179561
316.4,69,8821.276937
29.1,106,8831.755851
656.4,96,8841.498491
580.5,92,8850.302175
446.7,79,8858.095568
443.4,84,8866.76742
-637.0,84,8874.42838
-63.3,88,8883.019382
333.1,87,8891.598059
253.9,65,8897.351208
469.0,99,8906.758256
90.7,96,8915.859699
163.8,81,8923.110921
276.9,82,8931.319633
-1149.0,109,8941.59941
48.9,103,8950.922968
284.8,66,8956.463631
222.9,59,8961.888054
498.8,77,8968.75518
-89.5,66,8974.653335
624.9,68,8981.023554
353.4,64,8986.598161
-1094.5,28,8988.800395
22.6,78,8995.584138
608.8,76,9002.12114
307.9,84,9009.854449
-979.0,105,9019.89805
409.3,85,9027.317158
517.7,81,9034.523895
317.2,62,9040.079342
361.5,106,9049.832241
-1284.0,107,9060.00149
0.5,62,9065.584824
-873.5,59,9071.600681
-740.0,108,9082.188638
488.0,57,9086.956017
184.3,85,9094.523
200.5,95,9103.397185
-645.5,43,9107.118151
59.4,93,9116.076491
-213.2,90,9123.985152
512.5,73,9130.169279
333.3,75,9136.608988
288.4,101,9145.859547
356.9,77,9152.860039
15.8,105,9162.920793
52.8,93,9171.610748
411.0,89,9180.220533
190.2,88,9188.8157
199.0,84,9197.155771
480.5,94,9206.572579
227.9,76,9213.995164
-674.5,41,9217.604534
461.1,93,9227.037488
160.5,109,9238.467258
393.9,85,9246.60692
-764.0,110,9256.959561
465.8,68,9263.495603
411.0,77,9270.919482
425.0,74,9277.459108
313.3,70,9284.131122
340.9,87,9292.454404
220.3,96,9300.660175
-998.5,60,9305.461556
496.4,96,9314.312336
255.4,83,9322.037646
708.3,65,9327.707895
-523.5,52,9332.210679
195.4,102,9342.144007
393.6,57,9347.214612
770.8,72,9353.406098
323.9,85,9361.128053
28.2,102,9370.191396
