#{"t_start": 1732195546.175727, "env_id": "p1_Env-v0"}
r,l,t
49.0,27,59.130458
36.0,8,59.154963
-12.0,29,59.234966
-101.0,52,59.385935
28.0,14,59.448027
-494.0,3,59.458027
50.0,10,59.500282
-490.0,5,59.516281
-17.0,26,59.597791
91.0,8,59.621797
-175.0,85,59.890331
-24.0,23,59.964011
9.0,12,60.004012
2.0,11,60.04152
33.0,29,60.11852
-123.0,71,60.314351
-1.0,17,60.371707
87.0,26,60.447247
65.0,10,60.478247
-510.0,10,60.511246
6.0,23,60.576756
-498.0,1,60.579757
10.0,10,60.607757
98.0,14,60.651267
-51.0,47,60.814468
34.0,27,60.906244
-15.0,25,60.973275
51.0,13,61.011277
-41.0,32,61.102286
44.0,17,61.159799
6.0,23,61.217798
-16.0,27,61.290353
6.0,3,61.297354
9.0,12,61.336856
-54.0,23,61.400855
0.0,30,61.47739
-1.0,7,61.497391
-494.0,3,61.50639
-1.0,22,61.569504
74.0,12,61.601504
54.0,17,61.652127
7.0,21,61.712127
59.0,22,61.775636
-29.0,23,61.85098
-496.0,2,61.855979
35.0,10,61.886983
12.0,11,61.922982
101.0,8,61.94749
47.0,31,62.029494
-37.0,49,62.179511
-39.0,28,62.262311
49.0,7,62.282313
-50.0,60,62.448987
-116.0,72,62.658654
49.0,7,62.684654
46.0,23,62.760815
-13.0,26,62.844116
8.0,14,62.888115
9.0,12,62.924121
-24.0,48,63.049726
51.0,18,63.097725
-70.0,70,63.332751
86.0,18,63.386264
-34.0,43,63.516318
-27.0,24,63.594718
-58.0,46,63.731229
22.0,56,63.935642
21.0,18,64.009683
-9.0,38,64.118197
21.0,22,64.184702
7.0,22,64.247769
25.0,30,64.334776
-497.0,4,64.348962
-494.0,8,64.383962
-510.0,15,64.436114
19.0,27,64.507622
-498.0,1,64.510622
53.0,19,64.572649
21.0,18,64.640713
-62.0,59,64.827737
1.0,18,64.893904
-493.0,6,64.917293
65.0,20,64.979805
20.0,25,65.048935
5.0,10,65.082936
-520.0,25,65.154138
26.0,13,65.192139
-18.0,21,65.252928
93.0,19,65.311926
2.0,16,65.358948
8.0,34,65.451252
7.0,36,65.662471
100.0,5,65.682471
7.0,6,65.705472
-18.0,36,65.803639
52.0,21,65.868674
