#{"t_start": 1733560904.3481503, "env_id": "p4_Env-v0"}
r,l,t
12.0,18,27.183975
-710.0,14,27.251
-16.0,21,27.34103
78.0,24,27.446064
-110.0,44,27.624358
-1.0,65,27.871542
65.0,27,27.982583
63.0,17,28.050702
14.0,8,28.093702
106.0,15,28.15876
-18.0,14,28.226876
11.0,34,28.3599
-45.0,9,28.397899
60.0,30,28.517028
-698.0,2,28.525027
-698.0,6,28.556051
-15.0,11,28.603053
64.0,31,28.728215
-14.0,26,28.832263
62.0,9,28.873262
-694.0,6,28.898261
-68.0,30,29.037306
-699.0,5,29.055456
18.0,16,29.126487
74.0,8,29.161487
-66.0,38,29.306627
-699.0,1,29.31163
134.0,16,29.37965
-41.0,34,29.513678
55.0,17,29.596783
54.0,16,29.673823
-700.0,8,29.710824
-697.0,3,29.728234
47.0,21,29.819237
5.0,11,29.864744
40.0,26,29.968761
55.0,31,30.093093
43.0,33,30.226267
-52.0,33,30.356572
-40.0,23,30.449792
5.0,19,30.527881
72.0,6,30.554881
51.0,22,30.645042
-695.0,5,30.666043
12.0,6,30.693043
-84.0,49,30.881341
-51.0,17,30.957409
140.0,23,31.048444
-138.0,50,31.235533
-96.0,54,31.441584
14.0,4,31.456584
-17.0,29,31.575741
-102.0,26,31.681782
-699.0,1,31.685782
-202.0,60,31.910984
-22.0,18,31.984077
-37.0,23,32.083367
-779.0,46,32.258571
-115.0,43,32.4246
8.0,18,32.498614
-57.0,45,32.66977
135.0,5,32.69177
-3.0,24,32.788876
-21.0,30,32.907257
-55.0,17,32.978767
-19.0,24,33.07579
15.0,17,33.145302
-712.0,12,33.197303
-82.0,23,33.290815
-42.0,75,33.570712
-701.0,15,33.632736
27.0,15,33.702736
-85.0,30,33.819786
-708.0,4,33.839295
-34.0,27,33.941807
75.0,9,33.979806
62.0,14,34.040856
-63.0,21,34.124861
51.0,26,34.230221
-49.0,23,34.323225
124.0,22,34.412734
-1.0,21,34.496924
-116.0,28,34.638467
-81.0,59,34.94692
-692.0,8,34.996113
96.0,15,35.079169
-696.0,12,35.142218
135.0,5,35.162218
-702.0,2,35.173218
-966.0,100,35.571434
7.0,17,35.646942
-709.0,7,35.675942
39.0,35,35.810454
-1014.0,100,36.184764
-49.0,1,36.189766
-14.0,30,36.318887
-696.0,4,36.339025
50.0,27,36.450044
-51.0,3,36.461044
-695.0,5,36.484043
-37.0,23,36.580087
66.0,12,36.631193
-46.0,27,36.746253
-699.0,1,36.750252
-701.0,7,36.780253
-697.0,3,36.800254
72.0,18,36.875316
-700.0,4,36.899316
-14.0,24,36.996343
8.0,12,37.047367
-700.0,4,37.064367
77.0,7,37.095367
-26.0,27,37.202576
-697.0,7,37.232239
123.0,9,37.273237
-52.0,16,37.343276
16.0,19,37.42328
5.0,15,37.486356
-51.0,48,37.670434
-174.0,90,38.022654
-133.0,54,38.228769
14.0,12,38.388373
7.0,9,38.429376
18.0,24,38.529891
124.0,6,38.557031
100.0,16,38.626033
-46.0,16,38.695052
128.0,23,38.791131
11.0,9,38.829137
110.0,20,38.911348
-139.0,43,39.073649
67.0,9,39.11265
-700.0,4,39.131654
-34.0,20,39.218689
124.0,27,39.32671
-77.0,38,39.473954
-14.0,32,39.601973
14.0,27,39.714091
65.0,15,39.778132
11.0,5,39.805132
-14.0,29,39.921166
-692.0,8,39.955475
-95.0,45,40.133039
-3.0,15,40.197039
6.0,16,40.266079
-39.0,31,40.386331
-33.0,13,40.444399
65.0,20,40.530403
-71.0,31,40.655424
54.0,20,40.737484
24.0,22,40.82949
12.0,6,40.856652
-142.0,54,41.05909
-1.0,13,41.116092
-699.0,1,41.121098
16.0,6,41.146254
-41.0,45,41.318477
-203.0,77,41.604933
-18.0,12,41.657026
7.0,9,41.695026
8.0,26,41.802088
-1.0,21,41.890164
81.0,16,41.962328
-696.0,4,41.984328
39.0,26,42.103407
71.0,6,42.13141
-70.0,26,42.237312
-705.0,3,42.250312
-29.0,25,42.35039
-66.0,46,42.525424
-697.0,3,42.539932
52.0,27,42.644442
-74.0,31,42.766659
112.0,22,42.856715
126.0,12,42.904716
-13.0,29,43.02119
127.0,17,43.093699
-1.0,37,43.233361
-32.0,42,43.396945
-14.0,14,43.458111
-9.0,41,43.61532
71.0,5,43.638832
65.0,11,43.683833
-704.0,4,43.703838
7.0,9,43.742349
-702.0,6,43.767348
-64.0,68,44.022778
98.0,32,44.147005
11.0,17,44.214005
-95.0,26,44.319123
-8.0,26,44.423205
-696.0,4,44.437396
-203.0,78,44.755828
-26.0,19,44.834836
-16.0,18,44.907344
-24.0,20,44.987859
128.0,3,44.998859
-51.0,24,45.098373
132.0,2,45.105373
-41.0,45,45.278268
-28.0,6,45.305268
-72.0,36,45.445437
42.0,16,45.513437
-33.0,13,45.566858
-140.0,91,45.907632
-747.0,33,46.047943
43.0,29,46.177061
-28.0,30,46.295578
3.0,14,46.35209
8.0,8,46.384089
-17.0,32,46.508609
13.0,7,46.54612
-11.0,17,46.61812
-47.0,23,46.713169
-711.0,9,46.750687
-38.0,11,46.79986
9.0,4,46.817861
14.0,4,46.834864
-46.0,20,46.916376
-700.0,4,46.930379
-700.0,4,46.947488
11.0,5,46.968488
-199.0,69,47.22466
-63.0,41,47.381814
66.0,14,47.447292
-52.0,52,47.643857
-54.0,8,47.677858
36.0,20,47.761193
-89.0,23,47.850705
-1.0,23,47.944752
-25.0,15,48.006751
-693.0,7,48.037756
5.0,28,48.145701
101.0,17,48.211701
48.0,18,48.289214
-693.0,7,48.320215
-63.0,31,48.443069
110.0,16,48.511068
-46.0,12,48.563586
-703.0,6,48.590586
14.0,20,48.669625
-6.0,24,48.765878
71.0,6,48.790877
-88.0,50,48.979909
-21.0,26,49.083956
73.0,23,49.17805
-103.0,47,49.356166
-12.0,16,49.42517
-96.0,51,49.618688
-696.0,4,49.638692
1.0,11,49.683774
64.0,18,49.759971
0.0,8,49.791971
-697.0,3,49.803971
64.0,17,49.874108
14.0,33,50.006134
24.0,34,50.133178
12.0,38,50.275354
123.0,17,50.348503
63.0,9,50.384504
6.0,16,50.455556
-63.0,33,50.584778
-56.0,32,50.711906
-705.0,3,50.722906
-699.0,5,50.746951
61.0,25,50.847
-135.0,47,51.027206
-142.0,56,51.23948
-73.0,17,51.308531
126.0,13,51.366046
-4.0,54,51.58864
8.0,22,51.675877
8.0,10,51.717877
27.0,21,51.804153
-38.0,14,51.862274
-697.0,7,51.893275
6.0,20,51.975301
13.0,15,52.042335
-44.0,40,52.191619
-134.0,53,52.386316
14.0,12,52.44032
128.0,26,52.547425
-26.0,24,52.646466
-30.0,29,52.760496
-44.0,10,52.806495
-19.0,19,52.888658
-90.0,40,53.040699
5.0,38,53.187789
-14.0,12,53.241793
132.0,11,53.286835
129.0,11,53.329839
-779.0,29,53.447004
56.0,58,53.668338
-27.0,31,53.789368
11.0,13,53.847412
-694.0,10,53.893411
-50.0,83,54.205645
131.0,1,54.210645
-83.0,19,54.292691
-33.0,28,54.403731
-83.0,37,54.548003
-12.0,32,54.675235
27.0,21,54.76151
-65.0,17,54.831514
59.0,21,54.914605
-52.0,46,55.091977
23.0,13,55.146997
-711.0,9,55.183997
-136.0,54,55.390055
-19.0,19,55.470324
-66.0,41,55.632502
66.0,14,55.708647
-79.0,17,55.77869
138.0,16,55.845782
-26.0,22,55.935786
-30.0,18,56.008975
-45.0,9,56.043981
-7.0,42,56.206036
4.0,10,56.248077
71.0,13,56.302077
-699.0,1,56.306077
-11.0,27,56.416526
49.0,23,56.509563
-699.0,1,56.513562
-31.0,33,56.643581
48.0,21,56.728796
100.0,26,56.831883
129.0,16,56.898959
-11.0,18,56.975028
-12.0,8,57.010027
39.0,35,57.144065
-104.0,47,57.3232
-48.0,12,57.376325
-16.0,20,57.456367
-699.0,9,57.494367
-702.0,6,57.520367
-47.0,3,57.533375
-693.0,11,57.582422
9.0,15,57.647518
-19.0,18,57.726814
6.0,5,57.744818
70.0,17,57.817326
-44.0,45,57.988519
-701.0,3,58.000519
-18.0,6,58.02852
-32.0,14,58.090604
-41.0,21,58.170628
-58.0,6,58.195628
-697.0,7,58.225628
-24.0,30,58.344712
-56.0,17,58.416737
74.0,8,58.454792
-19.0,27,58.566817
89.0,19,58.645823
-29.0,22,58.730841
-18.0,10,58.775357
11.0,19,58.854868
-48.0,7,58.879868
57.0,24,58.976895
-39.0,1,58.980893
-74.0,30,59.099254
-109.0,49,59.284581
76.0,22,59.373672
44.0,30,59.487734
72.0,31,59.606767
-95.0,33,59.73479
-79.0,45,59.907876
-80.0,38,60.054125
18.0,25,60.153186
4.0,42,60.312276
-4.0,24,60.404485
-706.0,10,60.445493
-694.0,14,60.507572
71.0,25,60.608614
-697.0,3,60.619613
-17.0,11,60.675683
-698.0,2,60.682684
-35.0,13,60.740687
-71.0,30,60.8589
0.0,10,60.9069
-15.0,9,60.944905
-40.0,12,60.99913
71.0,13,61.058165
-696.0,4,61.074164
-24.0,24,61.177188
-61.0,48,61.35935
-19.0,18,61.434351
-17.0,25,61.532484
-53.0,33,61.659588
-711.0,13,61.714588
-704.0,12,61.765793
79.0,30,61.886826
4.0,15,61.952879
-19.0,5,61.975879
-51.0,13,62.031881
61.0,12,62.083918
-699.0,1,62.090916
-116.0,72,62.362364
84.0,26,62.466384
-698.0,2,62.473383
-17.0,26,62.577422
11.0,9,62.615423
125.0,5,62.639427
17.0,28,62.751488
121.0,23,62.844492
30.0,28,62.955562
-162.0,80,63.252522
14.0,4,63.271523
-58.0,24,63.366549
129.0,27,63.474679
-61.0,15,63.538683
-734.0,18,63.610709
19.0,19,63.686854
72.0,6,63.708853
-26.0,24,63.805912
18.0,16,63.87197
111.0,25,63.974118
6.0,25,64.074159
-68.0,30,64.192193
59.0,29,64.304222
-15.0,47,64.483623
-98.0,53,64.702025
-26.0,25,64.81244
-698.0,6,64.840444
-4.0,22,64.928957
-34.0,23,65.026312
-2.0,20,65.110832
-1.0,13,65.163886
-694.0,6,65.190886
-701.0,15,65.252893
-698.0,2,65.260908
50.0,16,65.329909
-51.0,29,65.443999
-150.0,51,65.63831
-699.0,1,65.642313
-27.0,23,65.735381
-41.0,33,65.865258
9.0,15,65.931257
-717.0,16,66.003343
-700.0,4,66.022344
-692.0,8,66.057856
29.0,36,66.201368
-21.0,3,66.212368
0.0,26,66.318882
-103.0,24,66.415398
16.0,19,66.49491
72.0,6,66.51691
-44.0,22,66.607425
-138.0,47,66.78745
-115.0,37,66.933569
112.0,10,66.977083
8.0,15,67.043087
-33.0,21,67.132594
17.0,15,67.193654
-52.0,6,67.218839
-691.0,9,67.257913
69.0,3,67.268917
-18.0,2,67.278919
51.0,9,67.316913
49.0,28,67.428437
-697.0,3,67.439436
-28.0,24,67.536947
-38.0,16,67.602465
108.0,26,67.714987
-34.0,18,67.790517
-92.0,25,67.889042
115.0,21,67.972202
-736.0,24,68.069734
-40.0,14,68.128734
110.0,13,68.18425
-15.0,31,68.310779
-32.0,20,68.395297
41.0,19,68.472816
-721.0,23,68.564342
129.0,27,68.671538
-97.0,25,68.777073
-43.0,32,68.9036
-96.0,48,69.089659
-56.0,12,69.143668
125.0,11,69.190787
65.0,23,69.285312
-162.0,84,69.599856
-18.0,21,69.685368
-694.0,6,69.712368
-696.0,4,69.730373
-46.0,8,69.765887
-691.0,9,69.807889
7.0,6,69.83289
26.0,32,69.962125
-80.0,62,70.197184
-116.0,35,70.334709
61.0,13,70.393226
-89.0,57,70.614285
6.0,15,70.676807
12.0,2,70.683803
-21.0,27,70.792337
-699.0,1,70.796332
-701.0,3,70.807332
-703.0,5,70.831337
-144.0,67,71.085102
44.0,38,71.233631
50.0,28,71.346416
-118.0,27,71.456455
-19.0,14,71.514465
-67.0,51,71.713523
-37.0,33,71.861062
124.0,6,71.894068
0.0,14,71.965598
-695.0,5,71.983598
-143.0,42,72.151136
8.0,10,72.19518
-46.0,34,72.32671
66.0,22,72.419233
-87.0,36,72.560293
74.0,24,72.656813
38.0,25,72.754994
-3.0,13,72.812508
-28.0,23,72.906038
-20.0,16,72.974563
-30.0,9,73.012564
-60.0,18,73.086085
-32.0,23,73.177613
-32.0,28,73.297419
-703.0,5,73.316414
-696.0,4,73.331414
-703.0,5,73.354418
10.0,16,73.426932
46.0,32,73.556959
-696.0,8,73.590964
-61.0,8,73.624969
-35.0,44,73.794029
-698.0,6,73.822028
11.0,1,73.826029
-108.0,68,74.079777
-10.0,24,74.176306
-715.0,21,74.263836
52.0,25,74.364365
12.0,14,74.423365
-689.0,11,74.468896
-696.0,8,74.505896
-78.0,23,74.597425
-135.0,46,74.773479
43.0,16,74.84148
-37.0,16,74.908529
114.0,26,75.01306
-21.0,35,75.145598
-36.0,32,75.270816
-85.0,38,75.418527
-19.0,43,75.586581
-700.0,4,75.600581
12.0,2,75.610577
-697.0,3,75.624576
75.0,9,75.663109
-696.0,4,75.680109
-698.0,6,75.708107
13.0,13,75.762641
113.0,23,75.858142
-32.0,8,75.892845
-10.0,58,76.111364
19.0,9,76.14937
-52.0,15,76.215879
-28.0,22,76.306395
-691.0,9,76.34441
49.0,19,76.428642
-15.0,13,76.482157
-84.0,31,76.606668
-697.0,3,76.617668
11.0,21,76.704066
-698.0,6,76.729066
0.0,38,76.8728
-34.0,20,76.955804
-699.0,5,76.973853
-30.0,18,77.049851
-699.0,1,77.053851
1.0,31,77.182121
-704.0,4,77.19912
-134.0,52,77.396395
-13.0,31,77.513498
-28.0,8,77.559504
-695.0,9,77.615013
-49.0,31,77.758544
7.0,17,77.831737
63.0,33,77.958277
-56.0,14,78.016785
-151.0,62,78.250146
-70.0,41,78.406388
123.0,19,78.484576
-57.0,27,78.593111
-83.0,29,78.707617
-63.0,41,78.858748
-125.0,94,79.203905
2.0,20,79.288003
-54.0,18,79.363045
-695.0,9,79.401045
10.0,4,79.418045
-20.0,43,79.583283
74.0,17,79.651282
-111.0,59,79.873535
-698.0,2,79.881537
-2.0,16,79.950538
26.0,44,80.116848
-32.0,34,80.248981
-37.0,3,80.259981
73.0,11,80.310184
4.0,38,80.458264
0.0,34,80.591292
-699.0,1,80.59529
-698.0,2,80.608291
10.0,14,80.671466
-67.0,62,80.90668
-102.0,59,81.127939
121.0,15,81.190459
-105.0,53,81.387014
131.0,19,81.465144
-10.0,16,81.531144
-953.0,100,81.90133
-697.0,3,81.91233
-698.0,2,81.92433
41.0,19,82.006596
79.0,9,82.046596
-2.0,16,82.116765
10.0,12,82.171794
-67.0,33,82.304661
-118.0,36,82.443763
69.0,19,82.521275
-96.0,45,82.689846
53.0,35,82.827938
-1.0,9,82.867457
123.0,29,82.984968
-88.0,27,83.091191
5.0,16,83.160195
-702.0,2,83.167482
-47.0,20,83.24949
15.0,14,83.307539
-703.0,5,83.32854
20.0,10,83.3726
-16.0,30,83.487622
-146.0,84,83.797707
4.0,22,83.886218
57.0,15,83.948218
-60.0,24,84.04875
24.0,22,84.137263
-10.0,24,84.234284
-8.0,21,84.320373
-26.0,24,84.415527
51.0,17,84.484833
18.0,18,84.554837
-52.0,22,84.644347
-55.0,35,84.778169
-32.0,9,84.81517
-5.0,36,84.957649
-29.0,1,84.96165
49.0,29,85.079201
-101.0,61,85.304049
-26.0,6,85.332052
132.0,2,85.34505
-699.0,1,85.34905
6.0,17,85.436568
-61.0,43,85.611615
-697.0,3,85.62461
-167.0,54,85.835312
-695.0,5,85.857315
-701.0,7,85.888808
-41.0,7,85.916808
-154.0,46,86.094688
-60.0,32,86.219208
39.0,25,86.318861
-695.0,13,86.373084
19.0,13,86.428084
-698.0,2,86.435085
-702.0,10,86.479615
-697.0,7,86.510609
68.0,18,86.586124
6.0,10,86.624123
59.0,17,86.693332
-22.0,11,86.743332
126.0,8,86.778392
-702.0,6,86.805391
-12.0,30,86.928923
-113.0,85,87.240457
-81.0,56,87.450526
56.0,26,87.555555
-695.0,9,87.593064
66.0,16,87.662246
-699.0,1,87.666753
-41.0,22,87.768089
-11.0,9,87.80809
-73.0,27,87.915617
-696.0,8,87.943617
77.0,7,87.968745
-53.0,29,88.07179
-49.0,29,88.174857
-700.0,4,88.188858
57.0,15,88.242857
-699.0,1,88.246858
107.0,29,88.351388
-62.0,40,88.614626
-49.0,1,88.618626
8.0,10,88.654633
-30.0,18,88.719143
9.0,11,88.758146
-35.0,9,88.791657
11.0,1,88.795657
-22.0,12,88.838657
69.0,23,88.942169
-1.0,9,88.975213
16.0,18,89.03836
-52.0,19,89.106468
