#{"t_start": 1731722603.259032, "env_id": "p2_Env-v0"}
r,l,t
50.0,58,27.153562
-40.0,33,27.243621
92.0,23,27.319774
159.0,33,27.413806
49.0,21,27.473816
0.0,71,27.699762
6.0,8,27.731387
102.0,28,27.827486
-560.0,40,27.970472
49.0,25,28.06153
109.0,35,28.18613
-36.0,14,28.245937
75.0,21,28.320072
184.0,35,28.449483
-168.0,99,28.79166
76.0,49,28.938669
-513.0,7,28.96375
-502.0,2,28.970955
199.0,9,29.009632
-17.0,33,29.125998
161.0,5,29.139594
-109.0,69,29.352383
98.0,25,29.445591
-498.0,2,29.453683
58.0,18,29.520747
19.0,69,29.747926
-495.0,13,29.80431
-658.0,87,30.117795
174.0,32,30.209403
16.0,36,30.332759
91.0,36,30.46688
0.0,18,30.526954
10.0,59,30.730002
51.0,66,31.040706
64.0,8,31.068898
7.0,63,31.318874
-40.0,31,31.428073
114.0,17,31.49313
164.0,28,31.581763
51.0,33,31.680907
-553.0,35,31.807869
-12.0,14,31.866204
-511.0,9,31.899814
117.0,45,32.041955
-9.0,35,32.150777
156.0,24,32.226053
-7.0,26,32.302178
94.0,25,32.374056
188.0,24,32.455175
39.0,31,32.54885
165.0,17,32.601144
-48.0,47,32.755249
74.0,16,32.819954
109.0,65,33.020486
-499.0,1,33.024487
-498.0,2,33.031832
-10.0,20,33.099577
92.0,10,33.129792
121.0,46,33.278141
37.0,15,33.334054
85.0,49,33.511224
-86.0,56,33.703235
3.0,49,33.889056
151.0,28,33.990229
79.0,23,34.089076
43.0,40,34.23627
19.0,18,34.295971
-499.0,1,34.301087
194.0,22,34.370136
-47.0,65,34.585008
140.0,14,34.63264
-513.0,15,34.691909
-501.0,19,34.758271
140.0,35,34.874155
-501.0,3,34.884659
78.0,62,35.09453
-139.0,83,35.354013
102.0,13,35.396389
190.0,16,35.44925
-224.0,91,35.754994
-8.0,77,36.013499
7.0,24,36.10309
114.0,12,36.144421
186.0,12,36.188293
62.0,7,36.212555
134.0,22,36.289119
-190.0,79,36.544025
28.0,49,36.691128
-531.0,21,36.783131
-31.0,51,37.107294
135.0,31,37.185133
-101.0,66,37.359144
-45.0,78,37.553288
215.0,17,37.59972
57.0,21,37.657541
-497.0,3,37.666048
-37.0,43,37.786097
-48.0,59,37.945624
192.0,30,38.023717
-708.0,100,38.291536
-502.0,2,38.297536
-63.0,40,38.411495
-495.0,9,38.434172
203.0,25,38.499399
19.0,37,38.58983
162.0,11,38.624504
-14.0,20,38.679701
66.0,32,38.764022
161.0,13,38.802619
59.0,3,38.812671
-514.0,10,38.844457
-132.0,59,38.999619
111.0,1,39.002618
175.0,38,39.124421
-773.0,100,39.459854
165.0,9,39.491688
9.0,7,39.518706
116.0,14,39.566134
146.0,35,39.669515
-500.0,4,39.679616
134.0,19,39.734726
0.0,23,39.800572
-494.0,6,39.817603
75.0,50,39.95163
33.0,37,40.063165
73.0,57,40.236636
-499.0,13,40.276865
90.0,20,40.33573
177.0,20,40.397523
8.0,40,40.508762
-503.0,5,40.525343
-19.0,31,40.630526
-64.0,82,40.857573
-498.0,2,40.864881
34.0,29,40.954387
101.0,30,41.041474
-541.0,27,41.118489
51.0,45,41.245487
195.0,21,41.306625
56.0,12,41.348657
69.0,53,41.528687
-83.0,32,41.619687
-757.0,100,41.946636
208.0,18,42.011539
-509.0,15,42.070434
78.0,47,42.235756
-10.0,10,42.278471
105.0,27,42.375916
3.0,89,42.663921
-492.0,8,42.69467
113.0,31,42.80752
-229.0,90,43.121766
67.0,33,43.229224
-496.0,12,43.262949
-493.0,7,43.291658
161.0,1,43.296657
-517.0,11,43.33853
85.0,39,43.459614
-498.0,10,43.500875
58.0,26,43.584168
151.0,10,43.619787
4.0,22,43.688693
-712.0,100,44.022644
195.0,20,44.09858
65.0,5,44.116007
-502.0,10,44.154138
-85.0,60,44.32722
85.0,11,44.367486
206.0,13,44.41204
59.0,15,44.45899
154.0,14,44.506854
-498.0,2,44.514055
122.0,33,44.614858
-499.0,1,44.616857
-497.0,3,44.625057
-503.0,2,44.63229
-107.0,57,44.787964
80.0,34,44.913989
150.0,33,45.025655
42.0,14,45.074884
151.0,7,45.098765
-746.0,100,45.437226
-508.0,16,45.508956
175.0,26,45.598751
36.0,30,45.701989
-497.0,7,45.732714
-496.0,4,45.751772
-502.0,10,45.784945
199.0,27,45.872973
12.0,39,45.990168
159.0,4,46.007676
-492.0,8,46.049134
54.0,24,46.120995
171.0,34,46.237948
-499.0,1,46.242037
163.0,13,46.291837
-497.0,7,46.319085
103.0,13,46.372208
-795.0,100,46.727829
0.0,39,46.883341
162.0,2,46.888843
-498.0,2,46.895846
110.0,9,46.939917
65.0,72,47.204499
64.0,12,47.252067
22.0,67,47.464269
8.0,18,47.535348
-500.0,4,47.545855
56.0,73,47.786955
-27.0,57,47.991412
-499.0,1,47.995413
-42.0,28,48.098031
-761.0,100,48.457042
216.0,14,48.510938
41.0,31,48.600989
-493.0,7,48.635175
2.0,27,48.7421
38.0,45,48.896446
-764.0,100,49.229268
30.0,25,49.321058
140.0,12,49.37336
-504.0,21,49.446339
-506.0,10,49.481203
218.0,8,49.520271
60.0,5,49.537409
-502.0,2,49.546916
-57.0,43,49.676177
-498.0,6,49.693332
118.0,45,49.857616
-18.0,59,50.078211
26.0,59,50.257943
-19.0,27,50.346314
113.0,7,50.373539
-506.0,6,50.402345
-501.0,3,50.42047
-502.0,6,50.442217
4.0,18,50.496049
37.0,53,50.652693
-493.0,11,50.691106
67.0,19,50.762451
-777.0,100,51.096187
-514.0,23,51.185368
119.0,9,51.219102
211.0,33,51.325227
-498.0,6,51.3454
162.0,14,51.389204
10.0,9,51.42108
64.0,19,51.482527
-730.0,100,51.767521
-25.0,47,51.926399
75.0,51,52.082468
-4.0,31,52.182236
117.0,15,52.234161
167.0,46,52.360366
11.0,40,52.492614
-501.0,7,52.524459
-549.0,16,52.585646
85.0,9,52.62244
186.0,28,52.7117
-26.0,46,52.849915
133.0,14,52.905478
-755.0,100,53.256461
-522.0,22,53.334276
213.0,3,53.342703
-734.0,100,53.699329
-47.0,83,53.991917
9.0,7,54.021634
91.0,31,54.150957
105.0,46,54.318057
41.0,31,54.439264
99.0,41,54.602515
18.0,16,54.665341
72.0,23,54.747339
-498.0,6,54.767797
-195.0,81,55.053159
147.0,25,55.132531
-503.0,9,55.159629
99.0,15,55.214693
-494.0,6,55.233706
-91.0,70,55.471469
135.0,25,55.563736
-15.0,31,55.660293
44.0,31,55.75739
150.0,32,55.854706
61.0,1,55.858708
32.0,59,56.032919
-700.0,100,56.380817
115.0,25,56.463508
219.0,13,56.50494
44.0,9,56.534676
152.0,13,56.578613
7.0,21,56.651745
75.0,42,56.780687
-720.0,100,57.107001
-731.0,100,57.472968
150.0,26,57.573004
-13.0,32,57.691665
113.0,11,57.734894
38.0,69,57.980679
-41.0,40,58.107886
163.0,3,58.11739
-40.0,26,58.209918
-832.0,100,58.545471
-506.0,6,58.568482
-499.0,13,58.618176
-500.0,16,58.669974
-767.0,100,58.987648
-494.0,6,59.006053
141.0,29,59.098756
-507.0,5,59.110846
-56.0,76,59.359599
-46.0,42,59.507844
-495.0,5,59.525973
165.0,36,59.638798
-496.0,4,59.647947
-505.0,11,59.689804
8.0,10,59.724592
19.0,46,59.871784
206.0,13,59.917475
30.0,35,60.019064
-741.0,100,60.340852
-506.0,6,60.358932
-498.0,6,60.386719
-36.0,90,60.668822
17.0,47,60.831943
50.0,58,61.046009
-15.0,10,61.083203
36.0,32,61.189186
188.0,28,61.293714
39.0,20,61.364149
-537.0,19,61.43187
-499.0,1,61.43587
-511.0,9,61.474321
214.0,8,61.50896
70.0,27,61.599985
145.0,22,61.665391
3.0,29,61.773195
-521.0,15,61.835429
212.0,31,61.955132
46.0,15,62.011063
162.0,6,62.03619
15.0,9,62.072212
-45.0,69,62.298954
135.0,45,62.438799
44.0,16,62.494425
160.0,12,62.535739
8.0,14,62.592984
127.0,21,62.674062
50.0,80,62.962126
33.0,22,63.04533
153.0,22,63.11597
-71.0,55,63.283131
82.0,39,63.4283
178.0,16,63.488388
-497.0,3,63.500278
168.0,16,63.564931
-9.0,14,63.620018
-788.0,100,63.965222
-509.0,15,64.030944
64.0,25,64.113172
-503.0,2,64.120171
-4.0,22,64.18939
116.0,6,64.203941
-502.0,14,64.257582
-498.0,2,64.267089
12.0,67,64.491609
-32.0,34,64.604591
-499.0,1,64.607591
129.0,41,64.756459
-94.0,64,64.967068
72.0,38,65.098986
-16.0,27,65.209985
-20.0,65,65.424319
186.0,16,65.486078
25.0,28,65.567358
77.0,42,65.688076
-25.0,25,65.773062
92.0,27,65.871259
-761.0,100,66.226102
49.0,10,66.266492
163.0,15,66.326487
2.0,19,66.384598
32.0,34,66.482595
71.0,98,66.786313
-765.0,100,67.131672
121.0,14,67.181663
-5.0,30,67.271182
39.0,44,67.402606
125.0,38,67.515666
-519.0,13,67.564712
163.0,16,67.618892
-176.0,91,67.89365
-27.0,64,68.102533
17.0,74,68.325512
65.0,10,68.358749
-30.0,80,68.625584
-123.0,55,68.787839
79.0,21,68.853559
210.0,32,68.962502
47.0,18,69.010643
155.0,23,69.079716
-750.0,100,69.393951
111.0,11,69.441494
214.0,4,69.462523
0.0,25,69.554552
138.0,24,69.636495
-23.0,34,69.733033
-499.0,1,69.736032
-498.0,2,69.741539
-497.0,7,69.768125
-499.0,1,69.771629
-754.0,100,70.085858
63.0,33,70.196438
137.0,51,70.355218
-502.0,7,70.383302
168.0,8,70.421501
-498.0,2,70.4285
35.0,48,70.576716
-510.0,18,70.641661
1.0,40,70.77589
-497.0,3,70.785913
4.0,14,70.838643
62.0,24,70.925773
158.0,39,71.040637
20.0,46,71.160775
-39.0,78,71.35655
-769.0,100,71.680513
104.0,11,71.719521
-508.0,8,71.75146
-62.0,51,71.902081
-528.0,24,71.986006
8.0,14,72.027554
29.0,31,72.105688
203.0,8,72.127749
60.0,20,72.191965
160.0,4,72.202469
-14.0,32,72.291873
113.0,3,72.298873
-499.0,5,72.318943
-513.0,11,72.352751
134.0,21,72.411841
-34.0,40,72.673731
100.0,10,72.702708
122.0,35,72.804919
49.0,29,72.907585
96.0,40,73.042885
-142.0,58,73.208569
108.0,10,73.247989
125.0,45,73.382122
-131.0,84,73.669979
-526.0,18,73.738566
-130.0,58,73.931612
110.0,17,73.991594
115.0,61,74.177786
43.0,15,74.241996
27.0,57,74.429976
11.0,1,74.434007
-497.0,7,74.462985
-500.0,4,74.482522
-138.0,75,74.743015
162.0,11,74.783875
-136.0,59,74.994897
83.0,25,75.095176
202.0,28,75.20705
44.0,10,75.26226
68.0,46,75.417612
-19.0,36,75.554358
-82.0,79,75.802138
-505.0,3,75.810138
-502.0,2,75.818646
-493.0,11,75.85277
-38.0,23,75.924042
-27.0,73,76.175999
188.0,38,76.28579
40.0,21,76.355819
156.0,12,76.398911
-188.0,81,76.69278
107.0,10,76.736084
206.0,5,76.757822
-132.0,89,77.01802
163.0,3,77.033042
-5.0,21,77.117327
-494.0,10,77.15312
175.0,17,77.226865
48.0,13,77.27997
98.0,34,77.397351
-22.0,20,77.482283
62.0,37,77.616168
-500.0,8,77.64696
-739.0,100,78.013799
85.0,38,78.166133
-21.0,24,78.259898
87.0,14,78.32026
179.0,29,78.438952
17.0,33,78.565108
156.0,16,78.613356
17.0,16,78.66909
-497.0,7,78.693401
-520.0,13,78.733633
63.0,3,78.742137
135.0,41,78.889686
-494.0,6,78.912355
83.0,22,78.993259
188.0,26,79.083033
-99.0,64,79.297257
-497.0,3,79.30972
-98.0,56,79.510085
51.0,24,79.597091
197.0,27,79.694412
-106.0,60,79.894317
131.0,12,79.936249
-12.0,14,79.977031
34.0,48,80.12549
153.0,37,80.232192
36.0,17,80.283224
108.0,24,80.349029
-47.0,38,80.447302
51.0,23,80.520489
116.0,62,80.706412
-498.0,14,80.757099
148.0,14,80.808213
-134.0,68,81.02533
33.0,41,81.147598
211.0,9,81.191324
10.0,34,81.306584
157.0,9,81.334161
-501.0,3,81.343191
-492.0,8,81.372416
213.0,31,81.455211
63.0,11,81.485389
10.0,71,81.704684
-88.0,38,81.84195
102.0,24,81.936557
210.0,13,81.985576
-83.0,74,82.227471
12.0,65,82.443812
-498.0,2,82.453321
-103.0,90,82.768632
134.0,28,82.86558
-524.0,21,82.940434
145.0,37,83.048365
11.0,5,83.063568
101.0,13,83.109113
181.0,19,83.171492
-85.0,64,83.446052
66.0,35,83.570547
-520.0,10,83.607799
-499.0,5,83.6284
106.0,55,83.818689
-30.0,39,83.96265
138.0,14,84.017061
-524.0,15,84.0669
106.0,20,84.134536
167.0,23,84.206951
55.0,17,84.25795
-506.0,14,84.295854
-277.0,92,84.562818
-792.0,100,84.91744
174.0,36,85.049672
-499.0,1,85.053946
110.0,27,85.149638
-498.0,2,85.156796
36.0,40,85.312883
-505.0,3,85.326392
-36.0,62,85.531378
161.0,1,85.536446
-493.0,11,85.579393
80.0,30,85.683537
-490.0,14,85.739664
-41.0,64,85.957198
137.0,19,86.035482
-14.0,23,86.116813
90.0,24,86.220691
192.0,36,86.350698
63.0,21,86.43272
147.0,31,86.531619
-8.0,16,86.584594
9.0,45,86.737738
137.0,55,86.932605
32.0,25,87.015707
167.0,7,87.039865
-499.0,5,87.054165
119.0,9,87.090007
145.0,48,87.23563
70.0,18,87.293435
151.0,16,87.349721
-35.0,23,87.424103
69.0,39,87.547094
172.0,30,87.64377
62.0,10,87.676098
101.0,29,87.763068
-499.0,1,87.765069
-550.0,26,87.84155
211.0,21,87.914479
65.0,5,87.934025
-490.0,10,87.963849
-580.0,44,88.099043
-497.0,3,88.1102
173.0,27,88.208008
-41.0,51,88.39572
100.0,38,88.538951
-43.0,39,88.691626
-500.0,16,88.765617
189.0,12,88.816736
55.0,17,88.875644
129.0,29,88.999701
-2.0,22,89.082776
-31.0,68,89.307947
195.0,12,89.357227
-747.0,100,89.654683
154.0,18,89.724998
-501.0,3,89.736099
111.0,9,89.774115
151.0,38,89.904745
-139.0,91,90.221886
-39.0,80,90.502178
-11.0,23,90.583887
7.0,49,90.730845
208.0,14,90.786695
-173.0,90,91.106893
-773.0,100,91.460341
-507.0,9,91.499565
-499.0,1,91.504075
-499.0,1,91.507806
36.0,41,91.637806
-502.0,10,91.675086
-503.0,9,91.711248
-110.0,90,91.995167
-783.0,100,92.311269
-12.0,31,92.409886
155.0,19,92.48991
-12.0,22,92.570166
-540.0,29,92.664177
-504.0,16,92.72421
61.0,21,92.806032
143.0,20,92.875145
-116.0,62,93.078353
-532.0,16,93.127068
187.0,21,93.191133
-14.0,52,93.345163
145.0,23,93.435329
-151.0,84,93.686868
59.0,37,93.796438
140.0,36,93.914357
-8.0,40,94.05739
152.0,12,94.099423
-502.0,6,94.122023
-499.0,9,94.154997
-511.0,9,94.188383
7.0,29,94.293095
92.0,40,94.430087
-714.0,82,94.705069
72.0,30,94.801577
-509.0,8,94.825273
-67.0,63,95.023039
85.0,45,95.188431
-26.0,24,95.275338
32.0,30,95.384133
157.0,31,95.492845
54.0,15,95.553215
156.0,8,95.585464
-64.0,38,95.698144
-794.0,100,96.055609
-499.0,5,96.071119
-25.0,44,96.195428
-499.0,1,96.198426
9.0,15,96.250231
-498.0,2,96.25526
148.0,34,96.37635
-500.0,12,96.428383
156.0,17,96.497663
-9.0,29,96.607293
-497.0,7,96.62944
-497.0,7,96.66013
1.0,41,96.785305
-502.0,18,96.844702
-505.0,15,96.889262
-496.0,4,96.898439
91.0,52,97.040747
-69.0,52,97.178864
-752.0,100,97.483329
-4.0,22,97.561481
-495.0,13,97.610698
-504.0,16,97.657576
-512.0,16,97.715337
68.0,36,97.821494
11.0,9,97.853381
104.0,18,97.908444
198.0,25,97.986539
-502.0,2,97.992541
172.0,12,98.037854
-501.0,3,98.04736
-494.0,6,98.069416
153.0,47,98.205807
55.0,11,98.245877
-502.0,14,98.297253
5.0,11,98.331502
96.0,8,98.359714
-497.0,3,98.370838
56.0,21,98.443318
149.0,13,98.489549
-35.0,42,98.621043
-497.0,7,98.638646
-780.0,100,98.965688
-80.0,62,99.193362
167.0,7,99.254565
-187.0,88,99.585447
-507.0,5,99.602013
168.0,26,99.67144
-759.0,100,99.982663
160.0,4,99.994008
-499.0,5,100.011515
-12.0,66,100.221713
87.0,59,100.428524
-499.0,1,100.431525
157.0,25,100.518516
-45.0,33,100.620757
51.0,44,100.750527
195.0,17,100.807342
-498.0,2,100.814847
159.0,7,100.838449
13.0,23,100.904703
90.0,23,100.977784
-499.0,9,101.005019
33.0,33,101.103508
75.0,44,101.220051
3.0,6,101.236674
-530.0,26,101.326982
198.0,17,101.39058
-499.0,1,101.393599
-499.0,17,101.455858
-96.0,62,101.668906
-790.0,100,101.994805
209.0,19,102.056599
55.0,19,102.119564
148.0,8,102.149798
-73.0,42,102.274644
99.0,17,102.331412
-498.0,2,102.336918
-22.0,36,102.441639
123.0,39,102.582977
15.0,17,102.650859
78.0,28,102.746656
197.0,16,102.80032
33.0,37,102.91669
-499.0,5,102.935233
-14.0,34,103.050666
28.0,48,103.197715
