#{"t_start": 1732000331.3860083, "env_id": "MRL_env-v0"}
r,l,t
-116.6,203,2418.912376
106.9,173,2428.239111
-303.0,30,2429.859145
-16.6,202,2440.91001
-241.9,185,2451.019342
-109.0,207,2462.396773
31.3,181,2472.151643
-255.0,206,2483.478353
-192.0,205,2494.714011
-470.5,65,2498.242958
-392.0,205,2509.603456
335.9,159,2518.225291
313.6,142,2525.866747
-322.0,80,2530.241107
-277.5,115,2536.547276
-203.0,207,2548.115492
125.2,196,2558.63747
-354.5,41,2560.91676
210.7,202,2571.892372
-526.0,152,2580.279683
260.0,206,2591.689015
-147.0,204,2602.875898
276.0,205,2614.23728
-32.1,138,2621.90309
-287.0,38,2623.972858
-84.6,194,2634.654271
-285.5,198,2645.470214
-64.0,205,2656.753877
-38.7,180,2666.502012
-228.0,205,2677.79219
381.9,166,2686.835541
-81.0,205,2698.168571
-49.0,85,2702.765892
280.0,194,2713.446547
228.0,207,2724.783674
304.8,149,2732.963812
-210.0,205,2744.32144
34.9,198,2755.378463
187.0,205,2766.618068
-551.0,109,2772.52627
175.0,174,2781.985648
69.4,124,2788.782588
278.7,162,2797.629854
-223.0,64,2801.0752
19.0,207,2812.334224
-93.0,207,2823.623085
357.0,181,2833.492165
48.4,132,2840.593418
-163.5,66,2844.137007
469.6,161,2852.95455
-363.5,77,2857.18658
-619.0,134,2864.544845
186.5,125,2871.291858
-263.0,206,2882.520502
-146.0,207,2893.88732
-67.0,207,2905.19236
-569.0,84,2909.754768
-560.5,151,2918.098558
-79.1,186,2928.185905
-419.0,205,2939.617546
-332.5,66,2943.346462
-323.0,206,2954.646155
-584.0,67,2958.261336
-385.0,203,2969.703338
-370.5,93,2974.791397
-40.0,209,2986.084497
95.0,209,2997.43552
-26.0,172,3006.693027
185.7,178,3016.365964
-40.0,206,3027.604359
191.5,160,3036.382633
-1.0,207,3047.748477
224.0,206,3059.051592
400.9,186,3069.212473
211.3,157,3077.834496
-418.0,181,3087.786432
-438.5,68,3091.541865
-334.0,132,3098.780383
-407.0,204,3110.014946
54.0,210,3121.343756
456.9,183,3131.465432
376.3,134,3138.710331
-302.0,141,3146.314791
-163.0,205,3157.609782
-168.0,209,3168.860837
-82.7,191,3179.08224
-238.0,206,3190.396581
-117.0,205,3201.723555
-171.0,175,3211.022905
37.2,171,3220.463585
-172.0,206,3231.697175
31.9,154,3239.91581
340.3,178,3249.494502
367.2,190,3259.971244
-21.0,209,3271.267058
-73.0,43,3273.54258
7.0,206,3284.892224
-342.5,52,3287.74309
393.0,156,3296.208732
255.5,151,3304.457818
-264.0,57,3307.613478
-157.0,206,3318.902301
497.0,166,3327.933834
-304.5,141,3335.702246
-395.5,74,3339.750938
12.4,175,3349.231791
-309.5,156,3357.810626
-81.0,206,3369.215936
40.4,142,3376.975695
-184.0,206,3388.188819
130.5,187,3398.378828
400.4,198,3409.096287
132.9,187,3419.264144
-284.5,72,3423.22427
164.1,196,3433.959208
-577.5,88,3438.761597
-257.0,204,3449.978961
-74.0,206,3461.318346
112.1,154,3469.80135
-33.6,179,3479.514287
-133.6,199,3490.295904
-612.5,110,3496.264468
-464.0,70,3500.167716
78.1,189,3510.571195
22.3,198,3521.414216
96.4,182,3531.456516
562.0,150,3539.492271
203.0,207,3550.695863
15.0,206,3561.973507
-29.0,204,3573.273074
-165.0,207,3584.544273
120.1,198,3595.323225
150.4,156,3603.897888
123.0,208,3615.165633
84.9,205,3626.467612
486.4,119,3632.879946
-330.0,207,3644.125934
-108.0,206,3655.432187
289.7,142,3663.031393
66.4,183,3673.062402
-345.0,206,3684.243987
-218.5,38,3686.348328
-87.0,205,3697.664757
-56.0,207,3708.9781
89.7,144,3716.703278
-296.0,204,3727.92075
144.0,206,3739.160264
-252.0,69,3742.915851
