#{"t_start": 1731722746.9424522, "env_id": "p1_Env-v0"}
r,l,t
-496.0,2,18.310227
17.0,11,18.351247
-18.0,51,18.484312
-97.0,49,18.612422
-5.0,32,18.697458
2.0,1,18.700458
74.0,12,18.735723
50.0,20,18.803805
-490.0,5,18.816312
49.0,12,18.860345
-117.0,59,19.015733
88.0,9,19.037743
-45.0,35,19.140289
23.0,4,19.149792
-12.0,24,19.223329
-13.0,31,19.317975
-64.0,48,19.452047
2.0,56,19.603633
20.0,21,19.669679
-9.0,38,19.772256
-485.0,10,19.8018
-482.0,9,19.830323
-3.0,21,19.895851
30.0,10,19.921861
4.0,16,19.971384
71.0,23,20.045419
-43.0,51,20.195375
-10.0,20,20.251893
26.0,8,20.270426
-2.0,29,20.355964
-13.0,16,20.404577
-61.0,62,20.575153
8.0,9,20.601163
-19.0,30,20.689711
-490.0,5,20.706722
1.0,13,20.744739
-54.0,58,20.901924
46.0,33,20.988973
11.0,13,21.025992
-8.0,28,21.109526
-16.0,32,21.197573
75.0,10,21.238597
0.0,9,21.263608
19.0,32,21.358148
41.0,18,21.410742
7.0,16,21.462655
-514.0,13,21.495703
28.0,24,21.567779
-55.0,32,21.66085
-720.0,100,21.935064
-488.0,6,21.952569
1.0,13,21.995091
-41.0,42,22.121185
2.0,6,22.134193
9.0,12,22.166716
-7.0,19,22.228967
21.0,28,22.306006
4.0,17,22.361533
-27.0,39,22.471601
3.0,25,22.546644
-498.0,1,22.551644
-139.0,78,22.772861
-24.0,18,22.829363
-7.0,31,22.919906
-26.0,32,23.007448
3.0,19,23.070981
-2.0,29,23.157087
-2.0,64,23.340688
23.0,24,23.409219
-494.0,3,23.423726
29.0,27,23.500759
-498.0,1,23.502759
-48.0,46,23.628318
5.0,24,23.702849
29.0,17,23.752369
-8.0,17,23.802484
112.0,16,23.858103
9.0,18,23.91866
3.0,9,23.945173
-41.0,42,24.071238
-498.0,1,24.074748
26.0,3,24.083742
-17.0,24,24.150829
118.0,24,24.228499
10.0,10,24.255011
23.0,9,24.288044
-29.0,43,24.414175
88.0,9,24.446707
-497.0,4,24.461211
-60.0,40,24.580848
-51.0,42,24.715171
25.0,15,24.767233
5.0,12,24.806254
0.0,4,24.819754
-491.0,7,24.847287
2.0,21,24.911848
-69.0,28,24.995889
67.0,16,25.049417
-15.0,25,25.129025
-496.0,2,25.135535
-18.0,41,25.254174
45.0,5,25.268212
-508.0,11,25.302736
15.0,12,25.339787
-25.0,20,25.392841
-4.0,18,25.452887
-39.0,23,25.51834
-495.0,10,25.557477
-6.0,37,25.67216
-497.0,4,25.685192
-497.0,4,25.703701
51.0,18,25.765057
-484.0,8,25.784568
53.0,24,25.86215
-9.0,13,25.909215
-487.0,9,25.930217
-501.0,17,25.98375
2.0,21,26.044778
-21.0,57,26.228688
-1.0,2,26.23419
12.0,26,26.305329
-9.0,18,26.367902
57.0,16,26.424983
-23.0,41,26.61305
-498.0,1,26.615554
-22.0,30,26.711632
11.0,18,26.764163
-33.0,26,26.839715
48.0,14,26.888076
-6.0,22,26.959635
50.0,10,27.006694
-17.0,24,27.073233
-37.0,24,27.137284
31.0,8,27.162306
37.0,31,27.26563
-124.0,53,27.4117
-498.0,1,27.415204
-12.0,29,27.527793
-30.0,50,27.669899
-489.0,8,27.700422
1.0,38,27.817036
3.0,4,27.826539
64.0,2,27.83905
20.0,35,27.932677
-496.0,2,27.938182
-507.0,4,27.947684
53.0,19,28.008224
18.0,29,28.10429
3.0,4,28.114302
-30.0,25,28.190886
69.0,17,28.244912
53.0,29,28.330636
-496.0,2,28.33714
27.0,23,28.402668
6.0,18,28.457248
7.0,21,28.516777
-55.0,50,28.651919
-28.0,26,28.726461
-505.0,5,28.742968
-87.0,44,28.860543
-497.0,9,28.890563
10.0,17,28.952607
9.0,7,28.972119
16.0,18,29.022645
3.0,24,29.096195
-59.0,28,29.173245
75.0,15,29.22628
-496.0,2,29.23128
5.0,5,29.242784
4.0,27,29.324361
1.0,5,29.341389
55.0,20,29.40642
-30.0,40,29.527054
-55.0,35,29.624772
52.0,16,29.675826
-8.0,26,29.752365
88.0,19,29.807444
-502.0,9,29.836459
-490.0,5,29.848963
60.0,15,29.897986
4.0,22,29.956008
-494.0,3,29.964511
97.0,16,30.01103
-76.0,38,30.12162
48.0,14,30.169147
73.0,24,30.240188
6.0,23,30.307774
9.0,32,30.402829
-175.0,75,30.597471
13.0,24,30.672509
28.0,24,30.744042
-10.0,30,30.840603
-69.0,42,30.959182
-705.0,100,31.237184
6.0,3,31.245688
28.0,19,31.300716
10.0,30,31.395273
-499.0,3,31.40579
2.0,1,31.408782
-32.0,34,31.507353
70.0,5,31.527367
-5.0,10,31.561881
97.0,21,31.626991
-498.0,1,31.631991
2.0,21,31.69214
25.0,20,31.755727
-10.0,15,31.80127
19.0,37,31.905315
2.0,26,31.975346
-20.0,25,32.051893
-46.0,54,32.20362
-88.0,73,32.422428
-39.0,18,32.483044
-21.0,27,32.564602
-490.0,5,32.579612
-165.0,80,32.792765
-27.0,49,32.932842
-499.0,3,32.951855
-29.0,28,33.03818
13.0,19,33.094712
-6.0,27,33.171248
36.0,23,33.250851
-1.0,32,33.349472
6.0,13,33.385044
12.0,11,33.421556
90.0,5,33.433059
-492.0,4,33.449075
-34.0,18,33.506112
95.0,10,33.540623
-7.0,14,33.582688
42.0,26,33.659793
-498.0,1,33.662799
80.0,20,33.724657
-65.0,30,33.806257
-501.0,17,33.857816
4.0,17,33.904897
-27.0,34,34.000081
33.0,9,34.026594
53.0,24,34.100649
51.0,23,34.169212
-494.0,3,34.176233
-485.0,10,34.213747
-2.0,14,34.25279
22.0,26,34.335379
29.0,27,34.424962
-493.0,6,34.440475
-492.0,4,34.455497
22.0,1,34.458496
-1.0,27,34.546068
2.0,11,34.577619
33.0,34,34.681674
59.0,22,34.7427
-15.0,22,34.813791
37.0,16,34.870822
28.0,19,34.92592
-491.0,7,34.94142
5.0,10,34.972943
-122.0,54,35.126426
-43.0,61,35.308246
-496.0,7,35.335769
-492.0,4,35.346276
-90.0,55,35.494894
-96.0,47,35.628483
14.0,22,35.692511
-36.0,37,35.79707
-41.0,59,35.972869
-2.0,3,35.981375
-53.0,21,36.043409
-497.0,4,36.055421
-509.0,8,36.081942
-487.0,9,36.116009
13.0,29,36.206106
-14.0,13,36.245133
-484.0,8,36.265145
9.0,17,36.316188
-496.0,7,36.337209
-5.0,20,36.396779
5.0,5,36.412283
4.0,17,36.468611
-490.0,5,36.479622
-43.0,46,36.608747
-29.0,30,36.686885
-22.0,34,36.785505
-494.0,3,36.79351
7.0,31,36.885572
-524.0,23,36.949598
-120.0,55,37.097769
-22.0,29,37.174879
-26.0,48,37.314712
-498.0,1,37.318239
-496.0,2,37.323236
-79.0,58,37.503629
6.0,13,37.544683
13.0,19,37.601271
-21.0,27,37.679447
-50.0,55,37.832659
-494.0,3,37.840164
11.0,13,37.888203
61.0,58,38.058895
-28.0,31,38.149526
-34.0,43,38.269089
-120.0,70,38.473318
-33.0,26,38.553935
26.0,18,38.607512
-32.0,26,38.705674
89.0,17,38.755193
-18.0,20,38.809224
-80.0,50,38.962896
32.0,51,39.105065
50.0,5,39.118083
-14.0,28,39.208418
35.0,10,39.235943
-3.0,26,39.313006
-108.0,66,39.502798
-3.0,1,39.507338
-6.0,22,39.575872
-496.0,2,39.580393
-136.0,67,39.766586
-19.0,23,39.827197
110.0,10,39.858709
54.0,17,39.907768
31.0,28,39.992566
-498.0,1,39.995068
-9.0,18,40.044089
33.0,34,40.143759
-496.0,7,40.166289
15.0,17,40.224885
26.0,3,40.230888
-494.0,3,40.238392
-491.0,7,40.260404
45.0,5,40.278419
1.0,28,40.361985
15.0,20,40.423586
19.0,12,40.475645
6.0,12,40.54349
128.0,19,40.625579
-62.0,39,40.745174
3.0,15,40.7882
-498.0,1,40.7902
86.0,18,40.852795
-498.0,1,40.855297
-15.0,24,40.918849
62.0,21,40.97591
54.0,7,40.99193
2.0,31,41.075475
-484.0,13,41.113492
-32.0,34,41.215677
-496.0,2,41.220677
43.0,19,41.273231
1.0,3,41.280737
-16.0,22,41.340293
-2.0,24,41.417889
11.0,20,41.476935
-8.0,38,41.581055
33.0,19,41.641118
-499.0,3,41.650623
-9.0,28,41.733256
-16.0,37,41.838393
-4.0,38,41.946034
0.0,22,42.010584
-735.0,100,42.277205
10.0,10,42.308243
73.0,14,42.353272
-705.0,100,42.621594
34.0,22,42.690682
57.0,21,42.757269
-497.0,4,42.767793
-3.0,31,42.854906
38.0,9,42.884932
9.0,22,42.947959
18.0,44,43.071515
8.0,14,43.111044
-29.0,38,43.218102
95.0,25,43.289433
-14.0,13,43.328461
-507.0,4,43.338965
-33.0,21,43.403504
-19.0,33,43.497558
72.0,21,43.555581
-21.0,37,43.66215
57.0,46,43.7898
97.0,26,43.867839
-76.0,47,43.989044
11.0,18,44.050085
-7.0,44,44.166645
6.0,3,44.173644
93.0,24,44.242682
-500.0,15,44.285712
-480.0,10,44.315228
9.0,17,44.371762
-62.0,59,44.524341
-68.0,48,44.685146
-490.0,10,44.718666
8.0,4,44.736685
51.0,18,44.809247
-494.0,3,44.819758
55.0,25,44.920885
23.0,4,44.933393
4.0,2,44.940896
92.0,16,44.997937
-496.0,2,45.003942
-492.0,4,45.019955
4.0,12,45.069489
7.0,16,45.124019
32.0,21,45.188067
34.0,12,45.220582
-37.0,49,45.359147
54.0,12,45.395164
-497.0,4,45.413174
27.0,26,45.490729
-67.0,54,45.629888
-18.0,31,45.713457
-22.0,49,45.846212
-17.0,44,45.992372
-494.0,3,46.00089
-4.0,18,46.061923
-10.0,25,46.12946
65.0,5,46.14196
88.0,19,46.200532
-8.0,26,46.276164
86.0,13,46.316187
-497.0,4,46.326692
7.0,26,46.403222
53.0,14,46.442242
-4.0,12,46.47726
-496.0,2,46.48226
23.0,24,46.55279
57.0,21,46.610814
54.0,27,46.689848
-4.0,18,46.73937
53.0,34,46.842432
3.0,24,46.915486
3.0,14,46.95162
66.0,18,47.005657
21.0,23,47.077224
30.0,5,47.097239
-60.0,45,47.217312
6.0,13,47.253825
35.0,35,47.347137
1.0,18,47.407198
2.0,26,47.486748
0.0,10,47.513758
-35.0,45,47.643815
31.0,8,47.66933
6.0,10,47.706445
13.0,24,47.770505
8.0,14,47.811068
-488.0,6,47.825576
121.0,28,47.913714
13.0,29,47.995335
-13.0,11,48.026884
-41.0,42,48.136982
7.0,41,48.263593
-72.0,49,48.402515
40.0,15,48.450048
-493.0,21,48.513077
-42.0,21,48.576625
-524.0,13,48.618658
-2.0,14,48.660688
1.0,18,48.716856
-2.0,24,48.791891
16.0,8,48.813909
-494.0,3,48.828921
-498.0,1,48.831919
-16.0,32,48.925984
-507.0,4,48.933985
13.0,14,48.973024
-494.0,3,48.984534
-91.0,77,49.186207
39.0,22,49.245743
-54.0,38,49.35045
-17.0,19,49.422141
-132.0,79,49.630342
-483.0,11,49.662423
19.0,17,49.716953
-476.0,12,49.748339
20.0,15,49.795898
-498.0,1,49.799898
-498.0,1,49.802899
-35.0,55,49.961601
32.0,16,50.011256
-493.0,6,50.027267
-212.0,99,50.304725
-1.0,12,50.337759
6.0,10,50.371281
39.0,12,50.414812
-496.0,2,50.421319
-12.0,19,50.484361
-165.0,75,50.700044
-94.0,48,50.822605
14.0,17,50.871162
24.0,2,50.875664
54.0,27,50.948709
-6.0,37,51.056778
4.0,2,51.062778
-480.0,10,51.093793
10.0,20,51.155821
-14.0,33,51.253883
-498.0,1,51.256385
56.0,18,51.313415
25.0,17,51.363937
15.0,35,51.457715
25.0,15,51.507745
7.0,6,51.524251
1.0,8,51.553773
33.0,9,51.582287
6.0,3,51.594299
24.0,17,51.642833
8.0,19,51.706381
3.0,4,51.715883
107.0,21,51.783919
43.0,14,51.836506
-114.0,58,51.997663
-494.0,18,52.048186
42.0,26,52.115716
6.0,22,52.185768
37.0,31,52.272311
6.0,3,52.279828
2.0,31,52.373409
4.0,2,52.377914
61.0,23,52.447999
-499.0,3,52.457505
-38.0,36,52.567098
-501.0,2,52.574099
-500.0,5,52.591621
8.0,9,52.622135
-16.0,22,52.680158
-56.0,24,52.757722
-26.0,27,52.837529
20.0,15,52.888053
39.0,32,52.97811
66.0,18,53.033149
51.0,13,53.071169
-18.0,31,53.168728
36.0,38,53.276815
14.0,17,53.325855
8.0,14,53.370897
51.0,38,53.484001
103.0,14,53.53305
-92.0,54,53.682145
-498.0,1,53.684145
-509.0,18,53.739679
42.0,16,53.792729
16.0,28,53.868842
3.0,4,53.877354
-57.0,29,53.970436
14.0,12,54.01399
-494.0,3,54.023506
-2.0,9,54.049045
-488.0,6,54.066074
-86.0,57,54.227211
7.0,16,54.282738
-24.0,8,54.300251
11.0,18,54.354771
62.0,46,54.488484
6.0,13,54.534016
41.0,23,54.612187
-496.0,2,54.617692
-7.0,49,54.759302
25.0,25,54.850398
74.0,27,54.934229
-501.0,2,54.938733
-5.0,50,55.079504
-44.0,58,55.265874
7.0,11,55.300915
2.0,1,55.303915
14.0,12,55.344934
-28.0,41,55.452989
11.0,28,55.529485
-131.0,57,55.693578
32.0,11,55.727648
8.0,14,55.773675
-492.0,4,55.785187
14.0,22,55.858759
-496.0,17,55.916876
3.0,8,55.941888
-499.0,8,55.966405
-101.0,57,56.123043
42.0,11,56.160598
11.0,28,56.24422
-494.0,3,56.251726
-15.0,20,56.311297
29.0,27,56.393367
13.0,39,56.503008
68.0,29,56.586937
10.0,15,56.633488
-490.0,5,56.648506
-496.0,2,56.662017
13.0,19,56.723061
1.0,28,56.803133
62.0,16,56.848659
24.0,32,56.928382
11.0,28,57.009014
10.0,20,57.062566
30.0,35,57.168146
22.0,51,57.315229
-498.0,1,57.318068
18.0,9,57.34668
39.0,12,57.386695
-9.0,20,57.451247
-2.0,9,57.47976
36.0,28,57.565331
26.0,25,57.638914
-498.0,1,57.641912
-9.0,18,57.69697
-4.0,13,57.737985
4.0,12,57.771504
9.0,12,57.810525
1.0,20,57.869551
-47.0,39,57.986604
-14.0,33,58.084142
5.0,50,58.223235
18.0,9,58.251665
-45.0,45,58.371716
101.0,18,58.427925
31.0,8,58.449937
-496.0,7,58.471947
-17.0,34,58.577524
-499.0,3,58.584523
2.0,26,58.698169
37.0,16,58.758241
-10.0,15,58.805273
23.0,34,58.907839
6.0,18,58.95936
-41.0,32,59.049908
-494.0,3,59.05641
-5.0,35,59.154951
95.0,20,59.22148
42.0,6,59.242491
19.0,17,59.286009
4.0,17,59.334028
83.0,19,59.382552
-495.0,5,59.395056
-18.0,26,59.464586
-41.0,57,59.613662
29.0,32,59.715429
-488.0,11,59.75347
-60.0,35,59.856074
42.0,31,59.941131
-78.0,56,60.089277
-1.0,2,60.094277
-498.0,1,60.099284
61.0,28,60.182404
52.0,26,60.265029
4.0,24,60.336702
-25.0,35,60.432307
62.0,1,60.435307
-16.0,21,60.493335
-53.0,41,60.600904
4.0,12,60.639939
106.0,18,60.702011
-40.0,35,60.792597
15.0,25,60.857681
73.0,24,60.927325
-4.0,38,61.039861
12.0,31,61.127952
12.0,31,61.213
-4.0,15,61.25752
54.0,17,61.305055
2.0,16,61.355582
-50.0,20,61.409137
42.0,1,61.412146
98.0,29,61.495236
-32.0,49,61.638965
61.0,23,61.708001
-490.0,5,61.722512
23.0,14,61.76453
-7.0,29,61.845617
-35.0,40,61.953671
33.0,29,62.040764
-3.0,21,62.105396
110.0,20,62.157443
-17.0,39,62.26299
-63.0,46,62.39133
-106.0,62,62.567723
29.0,17,62.616312
12.0,6,62.630348
-57.0,24,62.695384
-488.0,6,62.712897
58.0,39,62.82155
0.0,5,62.833054
54.0,7,62.855068
16.0,17,62.921719
-52.0,64,63.087826
-8.0,20,63.148363
-487.0,9,63.175408
-499.0,3,63.184926
23.0,19,63.242484
-11.0,42,63.358191
-5.0,10,63.47288
-487.0,9,63.496394
-4.0,48,63.635082
9.0,7,63.653096
53.0,19,63.708153
-481.0,12,63.750721
-26.0,32,63.838787
13.0,34,63.936888
33.0,9,63.962903
23.0,24,64.039464
-494.0,3,64.049972
-1.0,27,64.140053
-18.0,31,64.228189
20.0,20,64.292237
21.0,23,64.36384
-489.0,8,64.386352
-42.0,34,64.477112
6.0,8,64.502131
54.0,17,64.558685
-67.0,59,64.727385
6.0,28,64.812977
-502.0,4,64.826991
9.0,11,64.863513
64.0,17,64.907551
-75.0,69,65.106514
90.0,15,65.156546
-8.0,28,65.238604
27.0,26,65.316658
33.0,29,65.418302
10.0,15,65.458334
32.0,11,65.491855
-499.0,3,65.504871
-496.0,7,65.529393
-10.0,22,65.597954
