#{"t_start": 1731894770.242992, "env_id": "p3_Env-v0"}
r,l,t
15.0,11,36.712114
-29.0,1,36.716113
-315.0,100,36.967823
-153.0,42,37.065471
-172.0,52,37.198349
-318.0,97,37.438117
-189.0,53,37.575909
-281.0,92,37.797593
-341.0,100,38.047974
-278.0,81,38.258339
29.0,3,38.271347
-3.0,17,38.316577
-305.0,100,38.579529
-242.0,73,38.772818
-32.0,14,38.813085
-34.0,8,38.848085
-295.0,100,39.098592
-46.0,9,39.126592
-273.0,100,44.325666
-319.0,100,44.591738
-101.0,68,44.76966
-252.0,61,44.929101
-44.0,6,44.955103
-87.0,15,44.999158
-262.0,100,45.241297
-207.0,71,45.414014
-352.0,96,45.679664
-295.0,100,45.91425
-31.0,3,45.924251
-62.0,28,46.001561
-323.0,100,46.262087
-237.0,59,46.426798
-29.0,1,46.431798
-52.0,14,46.470798
-61.0,17,46.520798
-42.0,8,46.545954
-28.0,2,46.557135
-163.0,64,46.714278
-171.0,55,46.842276
-30.0,4,46.851275
-123.0,65,47.014651
10.0,24,47.076651
-15.0,29,47.152694
-73.0,14,47.184693
-36.0,3,47.192693
-326.0,100,47.389693
-40.0,6,47.401693
-105.0,26,47.494693
-181.0,59,47.632536
-266.0,100,47.891806
-276.0,100,48.142383
-59.0,15,48.179786
-19.0,42,48.285785
-297.0,100,48.566335
-337.0,100,48.811224
-107.0,27,48.881225
-91.0,23,48.959225
-257.0,100,49.213493
-63.0,15,49.254493
-221.0,100,49.503842
-147.0,41,54.3362
-41.0,17,54.3862
-155.0,47,54.499197
-277.0,100,54.757005
-119.0,26,54.83329
-31.0,4,54.845289
-224.0,100,55.104671
-34.0,4,55.126672
-87.0,29,55.198168
-29.0,1,55.203167
-308.0,100,55.491547
-305.0,100,55.767626
-183.0,59,55.909626
-152.0,54,56.08083
-46.0,10,56.12383
-253.0,79,56.358677
-134.0,40,56.465168
-289.0,100,56.75895
-72.0,18,56.80703
-152.0,46,56.931388
-33.0,19,56.994301
-152.0,42,57.098301
-108.0,30,57.188333
-32.0,2,57.195333
-108.0,35,57.291596
-42.0,8,57.321597
-56.0,10,57.347595
-31.0,3,57.357596
-219.0,44,57.463906
-154.0,74,57.670099
-218.0,71,57.857334
-14.0,12,57.892334
-70.0,25,57.966448
46.0,20,58.019448
-128.0,90,58.263113
-321.0,100,58.517583
49.0,11,58.548643
-43.0,11,58.583643
-45.0,9,58.614673
-157.0,58,58.777947
-255.0,91,59.014904
-98.0,25,59.079344
-205.0,53,59.234495
0.0,5,59.250495
-98.0,33,59.343809
-323.0,100,59.597961
-53.0,7,59.618962
-279.0,76,59.819515
-101.0,29,64.831904
-72.0,18,64.880905
-142.0,61,65.053751
-267.0,100,65.311162
-154.0,46,65.439206
-131.0,35,65.552206
-297.0,100,65.861377
-35.0,11,65.891428
-206.0,64,66.068909
-81.0,37,66.173983
51.0,1,66.178983
-30.0,4,66.191983
-149.0,52,66.328747
-61.0,17,66.368281
-210.0,80,66.592696
-332.0,100,66.930769
-263.0,100,67.209512
-53.0,41,67.305613
-35.0,3,67.313613
-305.0,100,67.59877
-59.0,59,67.741521
-113.0,70,67.935984
-309.0,100,68.184803
-19.0,48,68.321265
-11.0,22,68.385733
-214.0,59,68.533046
-172.0,49,68.677349
-34.0,20,68.728599
-31.0,3,68.741599
-59.0,11,68.781598
66.0,8,68.805598
-334.0,100,69.071149
-278.0,100,69.345217
-75.0,19,69.393364
-280.0,100,69.698735
-113.0,33,69.78407
-303.0,100,70.041271
-53.0,9,70.069278
-116.0,30,70.152693
-120.0,43,70.277169
-331.0,100,75.469493
-108.0,32,75.538493
39.0,17,75.575494
-165.0,45,75.697306
-249.0,100,75.973825
-50.0,8,76.003986
-52.0,8,76.028986
-53.0,34,76.12735
-147.0,37,76.232789
-285.0,63,76.383589
-120.0,46,76.502959
-33.0,18,76.551397
-238.0,63,76.710795
-36.0,10,76.750798
-32.0,6,76.767795
-227.0,88,76.988273
-181.0,58,77.154499
-73.0,43,77.359601
16.0,21,77.41589
-301.0,100,77.669064
-254.0,100,77.964299
-300.0,100,78.205326
-68.0,22,78.267764
-62.0,7,78.288764
-308.0,77,78.50814
14.0,24,78.58414
-252.0,100,78.826179
-98.0,24,78.888177
-151.0,60,79.063215
-311.0,100,79.351058
-305.0,100,79.616557
-273.0,100,79.86676
-313.0,100,80.165646
-289.0,100,80.4353
-6.0,37,80.538615
-118.0,45,80.667529
-88.0,23,80.728919
-133.0,48,80.858397
-59.0,15,80.894397
-210.0,58,86.070397
-56.0,10,86.098519
-172.0,70,86.276929
-127.0,53,86.414266
-37.0,10,86.449266
-181.0,89,86.658418
9.0,24,86.718418
-43.0,12,86.745907
-306.0,87,86.967649
-230.0,90,87.1678
-74.0,20,87.2278
-52.0,7,87.2518
-313.0,100,87.514941
-39.0,11,87.540941
-228.0,82,87.766956
-103.0,36,87.861814
-155.0,34,87.953021
-264.0,100,88.202343
-271.0,100,88.451844
-64.0,16,88.496917
-71.0,20,88.555211
-79.0,20,88.607507
-290.0,93,88.874323
-269.0,100,89.113893
-138.0,44,89.230402
-305.0,100,89.503733
-284.0,100,89.753337
-64.0,18,89.799559
-240.0,67,89.982314
-52.0,14,90.020314
-174.0,52,90.161199
-120.0,51,90.325003
-114.0,48,90.451008
13.0,7,90.473008
-281.0,77,90.66311
-118.0,40,90.767395
-324.0,100,91.028064
-67.0,28,91.102098
-165.0,49,91.243095
-352.0,100,96.612845
-322.0,100,96.892263
-27.0,11,96.930366
-40.0,6,96.945371
-315.0,100,97.177834
-71.0,36,97.281898
-115.0,35,97.376098
-214.0,58,97.526646
-301.0,73,97.710504
-108.0,27,97.787013
-45.0,13,97.823014
-29.0,1,97.829013
-30.0,4,97.841014
-83.0,19,97.8913
-153.0,42,98.0023
-320.0,100,98.288442
-40.0,14,98.327442
-75.0,16,98.383442
-305.0,100,98.653514
-105.0,34,98.754342
-170.0,55,98.907533
-125.0,40,99.008881
0.0,28,99.097353
-298.0,100,99.376301
-95.0,27,99.45468
-36.0,31,99.546065
-9.0,25,99.611065
-98.0,25,99.687102
-118.0,32,99.773101
-172.0,52,99.902584
-173.0,49,100.034221
-307.0,91,100.287894
-111.0,41,100.414029
-37.0,9,100.446029
-227.0,64,100.611663
-32.0,6,100.629662
-67.0,22,100.680663
-121.0,32,100.765707
-232.0,100,101.045526
-17.0,25,101.113984
-280.0,78,101.322305
-35.0,7,101.347305
-24.0,23,101.420869
-281.0,100,101.686379
-69.0,53,101.820854
-138.0,44,101.939899
-77.0,25,102.015173
-144.0,88,107.36295
-313.0,80,107.562062
-332.0,100,107.841594
-73.0,17,107.884593
-46.0,24,107.946593
-47.0,16,107.994595
-56.0,10,108.021616
81.0,1,108.029614
-38.0,8,108.054615
-85.0,25,108.115986
-329.0,100,108.373026
-90.0,49,108.497698
-58.0,9,108.521879
-67.0,16,108.56918
-79.0,28,108.663685
-102.0,26,108.743717
-289.0,100,109.011347
-93.0,25,109.076579
-240.0,100,109.351409
28.0,18,109.407409
-329.0,100,109.648823
-50.0,16,109.702935
-269.0,76,109.905146
-27.0,3,109.917146
-185.0,58,110.068598
-281.0,100,110.343805
-30.0,16,110.390226
-332.0,100,110.643932
-283.0,100,110.930378
-93.0,41,111.038773
-256.0,99,111.326815
-90.0,40,111.448239
-327.0,97,111.670518
-202.0,95,111.908815
-58.0,13,111.941815
-28.0,2,111.949814
-103.0,31,112.03144
-236.0,78,112.232654
-32.0,2,112.241654
-254.0,79,112.447691
-115.0,45,112.575102
-44.0,10,112.604102
-215.0,70,117.693182
-175.0,88,117.914253
40.0,5,117.928253
-5.0,22,117.993254
-74.0,24,118.052728
-98.0,32,118.136813
-312.0,93,118.362387
-124.0,31,118.441594
-328.0,100,118.689163
-230.0,100,118.946393
-229.0,73,119.131667
62.0,2,119.141667
-82.0,20,119.196668
-284.0,80,119.401254
-28.0,10,119.429254
-154.0,35,119.517255
-260.0,100,119.766847
-340.0,100,120.015579
-62.0,12,120.053642
-150.0,44,120.164621
-139.0,54,120.315649
-107.0,38,120.413726
-34.0,12,120.444726
-213.0,75,120.63605
-255.0,92,120.855616
-308.0,85,121.0622
-92.0,38,121.163489
-129.0,40,121.266618
-34.0,5,121.282678
-30.0,4,121.29268
-46.0,8,121.313937
-156.0,45,121.444923
-108.0,22,121.503201
-26.0,4,121.518201
-120.0,51,121.646615
-61.0,13,121.688161
-36.0,6,121.706161
-262.0,61,121.872149
-79.0,33,121.964412
-135.0,64,122.128113
-54.0,8,122.153321
-8.0,5,122.176533
-248.0,100,122.444355
-38.0,4,122.460356
-29.0,1,122.466355
-281.0,100,122.736846
-245.0,100,128.054325
-50.0,8,128.079326
-26.0,17,128.123325
-206.0,62,128.277622
-89.0,19,128.332781
-13.0,5,128.349781
-266.0,100,128.598204
-128.0,42,128.704625
-256.0,100,128.95847
-43.0,11,128.99071
-44.0,12,129.02371
-114.0,36,129.133934
-89.0,24,129.192343
-193.0,62,129.351132
-301.0,100,129.596103
-20.0,4,129.608103
-38.0,4,129.620103
-70.0,20,129.671244
-250.0,100,129.911437
-58.0,12,129.943783
-303.0,100,130.195416
-195.0,54,130.359608
25.0,21,130.421315
-206.0,100,130.679064
-153.0,57,130.820073
-192.0,100,131.045072
-59.0,11,131.074073
-195.0,64,131.229521
-74.0,42,131.323807
-156.0,54,131.441792
-301.0,90,131.680229
-138.0,37,131.773229
-104.0,30,131.851461
-206.0,84,132.057984
-225.0,72,132.233122
-323.0,97,132.482122
-29.0,1,132.487122
-271.0,100,132.736549
-292.0,100,132.988449
-77.0,21,133.044752
30.0,18,133.091751
-64.0,30,133.16786
-98.0,29,138.11355
-314.0,100,138.3815
-335.0,100,138.611382
33.0,3,138.622505
-247.0,100,138.857534
-6.0,33,138.922536
-48.0,10,138.948536
-16.0,14,139.016037
-317.0,100,139.281288
-141.0,83,139.484442
-65.0,11,139.514443
-264.0,95,139.759442
-57.0,21,139.816017
-150.0,38,139.915715
-34.0,32,139.994116
0.0,17,140.041652
-156.0,44,140.157863
-323.0,100,140.404948
-228.0,100,140.656308
-35.0,11,140.686308
-28.0,2,140.695382
-133.0,42,140.799559
28.0,18,140.848028
-135.0,81,141.055938
-177.0,48,141.180389
-198.0,60,141.340227
-33.0,9,141.365226
-43.0,7,141.385226
-58.0,16,141.430733
-219.0,61,141.587261
-293.0,65,141.813788
-69.0,14,141.851894
-278.0,100,142.101312
-333.0,100,142.353698
-93.0,25,142.420637
-115.0,25,142.485322
-118.0,34,142.575082
-32.0,2,142.583081
-277.0,100,142.846722
-287.0,100,143.114673
-35.0,11,143.149976
-22.0,20,143.20421
-242.0,84,148.168588
-153.0,42,148.284546
-48.0,10,148.315086
-87.0,27,148.384118
-266.0,83,148.592727
-53.0,13,148.636843
-244.0,72,148.810842
-43.0,27,148.884842
-28.0,2,148.892262
-52.0,30,148.959268
-25.0,9,148.978268
24.0,26,149.047269
-107.0,26,149.112052
-317.0,100,149.351463
-102.0,26,149.418463
-314.0,100,149.675339
-144.0,76,149.879225
-287.0,100,150.136287
-78.0,17,150.185332
-181.0,48,150.311332
-134.0,29,150.388537
-266.0,62,150.54335
34.0,23,150.6034
-175.0,50,150.715839
-29.0,1,150.721377
-141.0,43,150.84258
-37.0,13,150.875971
-301.0,94,151.117432
-47.0,25,151.185432
3.0,5,151.200432
-225.0,49,151.326571
-251.0,100,151.590624
5.0,5,151.601623
-40.0,6,151.61771
-346.0,100,151.875882
-85.0,26,151.943953
-139.0,43,152.057672
-63.0,21,152.1145
-369.0,100,152.372057
-29.0,1,152.377065
13.0,6,152.394129
-296.0,100,152.656205
-191.0,65,152.826492
-269.0,86,153.062294
-115.0,29,153.140758
62.0,8,153.164757
-281.0,85,153.389188
-302.0,100,158.745933
-231.0,100,159.001347
-92.0,48,159.123873
-79.0,40,159.21808
-63.0,10,159.246081
-32.0,6,159.259547
-246.0,100,159.53798
-302.0,97,159.775717
-276.0,80,159.979149
-78.0,28,160.052802
-51.0,15,160.094415
-180.0,50,160.220997
-29.0,1,160.226997
-38.0,8,160.248997
-257.0,73,160.431541
-266.0,100,160.677306
-42.0,12,160.703305
-143.0,48,160.815952
-143.0,52,160.964901
-179.0,52,161.091901
-76.0,20,161.142057
-186.0,63,161.295134
-172.0,52,161.424625
-131.0,51,161.554621
-134.0,34,161.647418
-34.0,4,161.659418
-182.0,54,161.797888
-240.0,88,162.024797
-244.0,100,162.271797
-85.0,22,162.328273
-171.0,58,162.476483
-25.0,5,162.492483
-197.0,65,162.654823
-147.0,37,162.751043
-300.0,100,162.996786
-34.0,12,163.032102
-183.0,49,163.167712
-222.0,88,163.399002
-46.0,21,163.455002
-263.0,100,163.714944
-285.0,93,168.64876
-340.0,100,168.890011
-168.0,56,169.048366
-55.0,11,169.077367
-171.0,56,169.230979
-60.0,22,169.284322
-136.0,42,169.382414
-28.0,2,169.390413
-66.0,16,169.429413
-49.0,6,169.443413
-9.0,1,169.448413
-27.0,3,169.455412
49.0,21,169.494413
-127.0,32,169.624413
-217.0,70,169.793454
-43.0,56,169.908551
-264.0,100,170.177781
-25.0,29,170.27878
23.0,12,170.30278
-295.0,100,170.541011
-43.0,7,170.561011
-334.0,100,170.81548
-174.0,58,170.94848
-131.0,43,171.044597
-277.0,88,171.274876
-300.0,100,171.523166
13.0,18,171.569166
-146.0,48,171.725557
-37.0,3,171.734558
22.0,2,171.740557
-115.0,28,171.79555
-283.0,100,172.00694
-82.0,20,172.044983
-157.0,65,172.180983
-305.0,86,172.394313
-296.0,100,172.659523
-39.0,11,172.688851
-173.0,71,172.857686
-82.0,20,172.915942
-32.0,2,172.923946
-305.0,100,173.149587
-48.0,18,173.202991
-55.0,9,173.229993
-37.0,5,173.248992
-82.0,13,173.283992
-191.0,49,173.423369
-142.0,40,173.526328
-40.0,4,173.538328
-308.0,100,178.78902
-346.0,93,179.01636
-41.0,14,179.05136
-102.0,27,179.148821
-238.0,72,179.360167
-221.0,65,179.551167
-207.0,64,179.720344
-82.0,32,179.804086
-71.0,16,179.860595
-32.0,3,179.875594
-32.0,2,179.884594
-179.0,53,180.004594
-294.0,100,180.298514
-274.0,100,180.582966
19.0,3,180.589965
-291.0,100,180.849966
-259.0,70,181.032088
-118.0,33,181.117185
-131.0,41,181.237488
-165.0,51,181.352487
61.0,15,181.393488
-198.0,56,181.566197
-79.0,23,181.625198
-87.0,31,181.694198
-319.0,100,181.996443
-56.0,18,182.057442
-283.0,100,182.351335
-81.0,19,182.414335
-305.0,100,182.697138
-253.0,100,182.993972
-24.0,42,183.117063
-38.0,8,183.139127
-84.0,21,183.203154
-37.0,5,183.222154
-219.0,70,183.39432
-134.0,66,183.566759
-277.0,100,183.824553
-177.0,53,183.971553
-251.0,65,184.134553
-133.0,37,184.231932
-278.0,80,189.598103
-51.0,11,189.628104
-46.0,8,189.656158
37.0,14,189.694159
-333.0,100,189.986305
-167.0,54,190.137772
-134.0,42,190.254063
-66.0,24,190.320231
-288.0,100,190.59832
-265.0,78,190.797213
-29.0,1,190.80221
-342.0,100,191.066651
-127.0,88,191.30299
50.0,21,191.37299
60.0,4,191.388012
-285.0,94,191.645268
-44.0,26,191.716921
-195.0,73,191.927613
-220.0,74,192.140613
-110.0,28,192.219613
-112.0,23,192.287014
-28.0,6,192.308014
-56.0,12,192.349014
-250.0,72,192.523014
-42.0,12,192.563014
-293.0,100,192.877305
-60.0,22,192.939303
-189.0,47,193.07868
19.0,17,193.13568
-9.0,20,193.191128
-86.0,26,193.255128
-277.0,100,193.520129
-41.0,5,193.538129
-79.0,27,193.609128
-323.0,100,193.866312
-29.0,1,193.871312
-307.0,100,194.144203
-33.0,5,194.16027
-355.0,99,194.468347
-14.0,24,194.548385
-245.0,100,194.824398
-41.0,9,194.856132
-141.0,44,194.982664
-66.0,10,195.020663
-91.0,31,195.120326
-242.0,96,200.648949
-249.0,100,200.970871
-165.0,56,201.136224
32.0,10,201.176966
-95.0,18,201.235966
-131.0,28,201.316052
-127.0,75,201.522372
-88.0,22,201.579372
-117.0,34,201.696208
-359.0,94,201.974272
-63.0,15,202.013837
-29.0,1,202.016837
-51.0,15,202.069836
-103.0,31,202.145012
-297.0,100,202.428655
-291.0,90,202.684347
-320.0,100,202.966222
-162.0,53,203.117385
-42.0,23,203.181495
-130.0,37,203.286495
-251.0,82,203.506247
-66.0,24,203.579247
-213.0,73,203.793724
-79.0,19,203.847749
-328.0,97,204.125061
-32.0,2,204.13306
-110.0,26,204.216213
-205.0,65,204.380587
-67.0,15,204.422587
-76.0,23,204.475587
-255.0,100,204.732094
-36.0,11,204.768094
-131.0,40,204.873093
-50.0,12,204.902096
-92.0,55,205.051094
-41.0,5,205.064094
-276.0,79,205.273542
-37.0,5,205.297542
7.0,19,205.364542
-163.0,59,205.528912
-73.0,54,205.674912
-286.0,90,205.908408
-139.0,44,206.037132
-171.0,61,206.219189
-92.0,62,211.13348
-296.0,94,211.341609
-255.0,87,211.496865
-76.0,15,211.525868
-53.0,13,211.549866
-291.0,100,211.722868
-325.0,100,211.935813
-77.0,16,211.972815
-43.0,7,211.986812
-146.0,45,212.067197
-70.0,14,212.096198
-50.0,20,212.143199
-37.0,43,212.235198
-292.0,100,212.453928
-28.0,2,212.458929
-32.0,2,212.465928
-77.0,21,212.516464
-80.0,26,212.566463
-260.0,100,212.771061
-185.0,100,212.973284
-204.0,60,213.111001
4.0,4,213.124002
-116.0,56,213.269301
-254.0,95,213.473125
-29.0,1,213.477126
-119.0,26,213.540126
-68.0,14,213.571124
-322.0,100,213.777454
-300.0,85,213.943455
-160.0,64,214.076205
-84.0,35,214.150205
-268.0,100,214.369843
-97.0,37,214.44684
-142.0,42,214.52984
-306.0,82,214.727466
-81.0,11,214.753417
-30.0,4,214.762417
-64.0,42,214.84644
-29.0,1,214.851442
-60.0,13,214.881441
16.0,1,214.885443
-69.0,17,214.925441
-313.0,100,215.16545
-94.0,36,215.24645
-106.0,34,215.34345
-317.0,100,218.931926
-262.0,100,219.129927
-383.0,96,219.321927
-74.0,46,219.413926
-275.0,79,219.567926
-29.0,1,219.573927
-338.0,100,219.779926
-68.0,14,219.816928
-102.0,27,219.872436
-280.0,74,220.004557
-345.0,83,220.159556
-138.0,40,220.237558
-55.0,12,220.263557
-32.0,2,220.269557
-65.0,17,220.304556
-34.0,4,220.312557
-46.0,8,220.331557
-29.0,1,220.338558
-32.0,2,220.346556
-33.0,5,220.357556
-57.0,18,220.403557
-332.0,100,220.61201
-29.0,1,220.618011
-258.0,96,220.815511
-161.0,43,220.920018
-236.0,100,221.129492
-47.0,8,221.149492
-255.0,82,221.300491
-302.0,100,221.500049
-32.0,14,221.533051
-41.0,9,221.555561
-41.0,5,221.570558
-43.0,5,221.586558
-118.0,33,221.659113
-58.0,12,221.685113
-166.0,44,221.781112
-90.0,21,221.82956
-47.0,7,221.84856
-55.0,15,221.882688
-27.0,3,221.891688
-107.0,35,221.964688
-108.0,38,222.040749
-182.0,46,222.133751
-196.0,52,222.231771
21.0,12,222.259886
-42.0,12,222.290886
-29.0,1,222.295887
-21.0,29,222.364936
-213.0,79,222.535936
7.0,6,222.548935
-10.0,23,222.595935
-44.0,6,222.609934
-151.0,35,222.682935
-235.0,100,222.898957
-103.0,79,223.150853
-132.0,37,226.676644
-35.0,3,226.684644
-40.0,8,226.699643
-14.0,26,226.744643
-127.0,71,226.889643
-67.0,15,226.915642
-39.0,23,226.956643
-18.0,6,226.967644
-42.0,9,226.987643
-81.0,41,227.073989
20.0,17,227.109991
-278.0,100,227.324401
62.0,2,227.333403
-263.0,80,227.484401
30.0,11,227.511401
-29.0,1,227.514401
-134.0,40,227.6034
-21.0,16,227.638402
-273.0,100,227.84069
-45.0,17,227.877691
-70.0,35,227.951807
-29.0,1,227.955806
-231.0,64,228.092808
-230.0,100,228.308808
-247.0,69,228.452403
-81.0,35,228.523403
-270.0,76,228.700581
-338.0,100,228.897582
-30.0,15,228.932582
-25.0,11,228.957583
-124.0,32,229.023581
-118.0,44,229.120582
-309.0,100,229.327583
-51.0,15,229.360582
-34.0,4,229.372581
-275.0,69,229.539078
-57.0,21,229.58408
-135.0,37,229.658078
-260.0,100,229.871362
-59.0,11,229.896363
-366.0,100,230.104362
-74.0,32,230.171867
-177.0,47,230.269867
-127.0,44,230.360029
-334.0,100,230.561031
-322.0,100,230.774029
-122.0,36,230.86503
-182.0,50,230.988029
-49.0,17,234.45778
-273.0,55,234.559781
-345.0,100,234.763781
-19.0,1,234.768782
-51.0,15,234.80678
-152.0,42,234.88978
-205.0,54,234.998244
-109.0,38,235.067244
61.0,1,235.070244
-72.0,22,235.108242
-5.0,19,235.142242
-27.0,3,235.150243
-83.0,23,235.198243
-49.0,14,235.228243
-36.0,6,235.242243
-330.0,100,235.453798
-72.0,18,235.496798
-282.0,82,235.64327
-328.0,100,235.835431
-140.0,36,235.913431
-61.0,13,235.946431
-329.0,100,236.153432
-108.0,43,236.245431
-49.0,7,236.259431
-111.0,35,236.330153
-49.0,17,236.365153
-84.0,30,236.432154
-239.0,100,236.634412
-59.0,12,236.664412
-83.0,27,236.731625
-33.0,21,236.795639
-37.0,9,236.819649
-242.0,75,237.006666
-287.0,100,237.198666
-177.0,58,237.322665
-157.0,44,237.406665
-34.0,4,237.420666
-23.0,19,237.460666
-101.0,29,237.530666
-271.0,71,237.685665
-152.0,51,237.795665
-226.0,100,238.016167
-43.0,63,238.144167
-76.0,18,238.183167
-253.0,68,238.315269
-98.0,26,238.370964
-58.0,15,238.412965
-173.0,51,238.509964
-122.0,37,238.589964
-69.0,25,238.638964
-255.0,100,242.011468
-254.0,100,242.191013
-113.0,33,242.265038
-216.0,70,242.406562
-206.0,77,242.566562
-253.0,100,242.782562
-53.0,13,242.807562
-314.0,100,243.014562
-174.0,69,243.157562
-84.0,16,243.191562
-327.0,96,243.389563
-30.0,5,243.403563
-242.0,100,243.614831
-102.0,34,243.71234
-141.0,82,243.876339
-29.0,1,243.879339
-212.0,59,244.00734
-102.0,20,244.05434
-104.0,38,244.12634
-291.0,86,244.318339
-167.0,59,244.445339
-57.0,17,244.48834
-34.0,8,244.508339
-94.0,28,244.575339
-131.0,30,244.636339
-256.0,86,244.822642
-298.0,100,245.029705
-313.0,95,245.234707
-230.0,73,245.39917
-87.0,31,245.47017
-167.0,51,245.592194
-169.0,49,245.698711
-313.0,91,245.95232
-30.0,4,245.962319
-145.0,45,246.05232
-35.0,3,246.060319
-47.0,36,246.144502
-129.0,33,246.208503
-220.0,90,249.806776
-18.0,28,249.872775
-182.0,57,249.985776
-64.0,14,250.026775
-344.0,100,250.212775
-248.0,88,250.390051
-158.0,39,250.472064
-77.0,25,250.529063
-173.0,50,250.627517
-72.0,18,250.665517
-63.0,27,250.718518
-103.0,35,250.791517
-103.0,25,250.835953
-178.0,43,250.909234
-159.0,55,251.028048
-53.0,14,251.080051
-107.0,42,251.25126
-75.0,65,251.423598
-237.0,79,251.683598
-285.0,86,251.932734
-29.0,1,251.937734
-29.0,1,251.941734
-54.0,16,252.001052
-281.0,100,252.385205
-36.0,6,252.412204
-49.0,9,252.446206
-37.0,5,252.460203
-31.0,7,252.484203
-253.0,100,252.877734
-228.0,100,253.267059
-38.0,13,253.334056
35.0,9,253.380058
-73.0,22,253.466062
-139.0,41,253.608941
-29.0,1,253.612941
-273.0,91,253.929239
-251.0,73,254.194239
-164.0,47,254.361734
-29.0,1,254.365735
-131.0,36,254.478734
-79.0,20,254.556737
-340.0,96,254.934769
-37.0,3,254.956769
-47.0,7,254.995769
-270.0,100,255.481734
-161.0,55,255.663463
-241.0,72,255.937702
-286.0,90,260.353425
-74.0,14,260.391426
-38.0,8,260.408425
