#{"t_start": 1731722532.3443577, "env_id": "p3_Env-v0"}
r,l,t
-24.0,6,11.388626
43.0,3,11.397132
60.0,20,11.455601
54.0,14,11.494444
-17.0,7,11.514076
8.0,8,11.534908
42.0,2,11.544465
50.0,14,11.587419
54.0,14,11.629595
0.0,10,11.661115
44.0,4,11.670621
47.0,7,11.690216
49.0,9,11.721662
-10.0,10,11.752599
-28.0,2,11.758665
43.0,3,11.768172
44.0,12,11.804858
48.0,12,11.839863
-2.0,8,11.864444
43.0,3,11.872551
48.0,16,11.918719
47.0,7,11.939401
-29.0,1,11.941401
5.0,13,11.978369
50.0,14,12.016689
38.0,14,12.057543
52.0,12,12.096353
-5.0,9,12.122328
48.0,8,12.145538
50.0,10,12.178198
50.0,10,12.206389
-12.0,8,12.230612
12.0,12,12.266297
58.0,22,12.333668
56.0,16,12.380637
51.0,11,12.412791
-3.0,11,12.449425
51.0,11,12.481575
57.0,17,12.530318
33.0,9,12.554558
-18.0,2,12.561067
4.0,4,12.573573
52.0,16,12.623331
51.0,11,12.668427
53.0,13,12.716333
-3.0,7,12.740828
52.0,12,12.784348
56.0,16,12.841383
45.0,9,12.880618
-5.0,15,12.92554
2.0,2,12.929569
52.0,12,12.968407
48.0,12,13.003062
-25.0,5,13.016575
-2.0,8,13.037834
60.0,20,13.097686
45.0,9,13.126383
39.0,4,13.137615
-7.0,13,13.174777
11.0,15,13.219683
42.0,6,13.234854
47.0,11,13.267638
52.0,12,13.304353
-4.0,14,13.347361
47.0,11,13.377381
53.0,17,13.42686
54.0,14,13.469624
-14.0,6,13.489925
4.0,4,13.50343
50.0,10,13.538998
45.0,13,13.573748
50.0,18,13.628134
-9.0,5,13.641639
38.0,3,13.65415
43.0,3,13.664656
51.0,11,13.69631
-15.0,9,13.72052
11.0,11,13.756693
42.0,10,13.789867
50.0,10,13.818877
-28.0,2,13.82638
-6.0,4,13.839785
-29.0,1,13.844785
44.0,8,13.867458
49.0,13,13.907835
-21.0,3,13.918412
3.0,3,13.926414
50.0,10,13.957351
42.0,6,13.975403
51.0,11,14.012628
2.0,12,14.050336
55.0,15,14.10076
56.0,20,14.153713
50.0,10,14.18037
-29.0,7,14.207605
21.0,21,14.269488
41.0,13,14.308686
49.0,9,14.338697
57.0,17,14.391815
-10.0,4,14.400958
53.0,13,14.440488
35.0,15,14.483498
43.0,3,14.494008
-2.0,18,14.545808
7.0,15,14.588727
54.0,14,14.632411
47.0,11,14.665681
45.0,5,14.679997
-4.0,6,14.698732
49.0,13,14.736606
-28.0,2,14.74492
48.0,8,14.768594
-17.0,3,14.782727
-25.0,5,14.80292
51.0,15,14.842504
27.0,27,14.913681
46.0,6,14.932395
-6.0,20,14.992839
43.0,3,15.001913
46.0,10,15.030461
43.0,3,15.039972
-15.0,5,15.059513
5.0,5,15.076681
41.0,13,15.11643
43.0,3,15.124433
-26.0,4,15.138922
-7.0,3,15.151428
53.0,13,15.190462
51.0,11,15.223549
28.0,8,15.245681
-16.0,4,15.257787
2.0,6,15.275825
53.0,13,15.319919
47.0,7,15.34147
45.0,5,15.357597
-24.0,6,15.377612
47.0,7,15.396662
50.0,10,15.427886
47.0,7,15.448439
-13.0,7,15.467907
14.0,18,15.5188
44.0,4,15.529824
46.0,6,15.550135
42.0,6,15.566768
-8.0,6,15.586423
45.0,5,15.60163
43.0,7,15.621907
49.0,9,15.655666
-31.0,3,15.662688
6.0,6,15.678854
55.0,15,15.721476
36.0,8,15.750849
40.0,4,15.762929
-9.0,9,15.795611
47.0,7,15.815904
-25.0,5,15.832457
48.0,24,15.897426
-8.0,12,15.944736
3.0,7,15.968168
-28.0,2,15.973166
48.0,20,16.033874
-27.0,3,16.040988
-8.0,10,16.073187
41.0,5,16.086693
50.0,10,16.118894
41.0,1,16.122894
-16.0,4,16.131987
20.0,20,16.188589
-26.0,4,16.203681
48.0,12,16.241889
46.0,6,16.261901
0.0,14,16.305713
51.0,11,16.339506
44.0,8,16.364517
49.0,17,16.414993
-14.0,6,16.430739
8.0,12,16.465913
56.0,16,16.512259
50.0,19,16.565324
-28.0,2,16.571828
-1.0,9,16.596596
42.0,6,16.615216
-29.0,1,16.619723
50.0,10,16.65166
-4.0,16,16.699553
4.0,8,16.720732
43.0,7,16.740016
46.0,14,16.781991
46.0,10,16.8065
-29.0,1,16.809503
48.0,8,16.834987
48.0,8,16.857733
-28.0,2,16.862733
-9.0,19,16.918785
24.0,24,16.983842
47.0,7,17.005001
-20.0,10,17.035668
53.0,17,17.082589
1.0,11,17.11571
44.0,4,17.12877
47.0,11,17.158376
-28.0,2,17.164379
-10.0,10,17.197002
-7.0,9,17.222694
49.0,13,17.262022
42.0,2,17.266527
-25.0,5,17.280661
0.0,14,17.328532
43.0,3,17.336532
56.0,16,17.380876
-24.0,6,17.398006
-16.0,4,17.413057
6.0,10,17.447019
49.0,9,17.471618
47.0,7,17.492909
46.0,6,17.512039
-24.0,6,17.529562
56.0,16,17.578613
52.0,16,17.628186
48.0,8,17.657861
-12.0,8,17.684605
8.0,12,17.717968
52.0,12,17.752062
41.0,9,17.774683
51.0,11,17.809695
-5.0,9,17.837964
-28.0,2,17.846963
48.0,12,17.88166
44.0,4,17.892678
-11.0,9,17.921766
3.0,7,17.94298
47.0,7,17.960987
47.0,7,17.978662
49.0,9,18.007012
-3.0,7,18.027056
48.0,12,18.055738
54.0,22,18.122011
38.0,14,18.160944
-20.0,4,18.173024
-13.0,19,18.230608
47.0,7,18.251697
-28.0,2,18.257827
47.0,11,18.294143
-27.0,3,18.301647
49.0,9,18.332827
46.0,14,18.37798
47.0,7,18.394001
-27.0,3,18.419058
8.0,8,18.444065
45.0,5,18.455086
42.0,6,18.470613
50.0,10,18.495771
-29.0,1,18.497788
44.0,4,18.507804
40.0,12,18.546795
53.0,21,18.607914
-10.0,18,18.661924
19.0,19,18.725744
44.0,8,18.756905
47.0,11,18.805115
48.0,12,18.849101
-6.0,4,18.864162
51.0,11,18.904142
48.0,8,18.934953
56.0,16,18.99672
-28.0,10,19.032894
8.0,8,19.066103
50.0,18,19.123125
40.0,4,19.132191
59.0,23,19.204191
-7.0,7,19.225501
52.0,12,19.264826
52.0,12,19.304437
40.0,12,19.347811
-15.0,13,19.383139
-3.0,17,19.436985
33.0,13,19.476707
52.0,12,19.512107
52.0,12,19.55299
1.0,11,19.584221
50.0,10,19.612788
44.0,4,19.623859
51.0,15,19.673184
2.0,22,19.739257
-26.0,4,19.752764
49.0,9,19.783173
37.0,5,19.79787
44.0,4,19.809969
-5.0,9,19.837721
47.0,11,19.872168
43.0,3,19.882204
49.0,9,19.913195
-11.0,17,19.962063
6.0,10,19.990012
45.0,9,20.019097
42.0,14,20.060885
43.0,3,20.068078
-4.0,6,20.086348
48.0,16,20.134755
48.0,8,20.158319
49.0,9,20.184941
-14.0,6,20.204995
4.0,4,20.216012
-28.0,2,20.223112
46.0,6,20.241746
38.0,6,20.263033
-7.0,3,20.272148
36.0,8,20.301749
44.0,4,20.316471
42.0,2,20.321979
-18.0,2,20.327479
11.0,11,20.363184
51.0,11,20.393826
50.0,14,20.440799
53.0,17,20.489241
-4.0,10,20.521823
44.0,4,20.537838
49.0,9,20.573179
60.0,24,20.662415
-10.0,10,20.698173
2.0,6,20.720393
47.0,15,20.769836
45.0,9,20.802824
41.0,9,20.826991
-6.0,8,20.852893
61.0,21,20.918846
53.0,21,20.97989
52.0,12,21.022045
-9.0,11,21.060205
10.0,18,21.114015
44.0,8,21.136842
43.0,7,21.160304
47.0,7,21.185004
-9.0,1,21.189028
44.0,4,21.202059
45.0,13,21.24683
39.0,4,21.258918
-22.0,6,21.278932
-27.0,3,21.288967
62.0,22,21.35805
54.0,14,21.39557
48.0,12,21.434299
-4.0,10,21.474356
46.0,6,21.495969
46.0,14,21.538344
40.0,8,21.564355
-12.0,8,21.588978
5.0,10,21.616691
46.0,10,21.650185
53.0,13,21.688239
43.0,7,21.706822
-7.0,7,21.729057
42.0,2,21.735056
48.0,8,21.761379
48.0,8,21.790091
-19.0,5,21.804125
10.0,10,21.835951
-28.0,2,21.84446
48.0,8,21.86833
50.0,10,21.899878
1.0,15,21.940067
55.0,15,21.988258
-29.0,1,21.991259
54.0,18,22.043955
-15.0,5,22.057049
10.0,10,22.088315
54.0,14,22.133167
43.0,3,22.142567
45.0,9,22.167155
-1.0,9,22.195358
39.0,3,22.204864
52.0,12,22.247338
44.0,4,22.259665
-11.0,9,22.285403
8.0,12,22.327656
43.0,3,22.339663
57.0,17,22.404018
58.0,26,22.480306
-11.0,15,22.531924
42.0,2,22.538007
47.0,7,22.563636
45.0,5,22.579644
-16.0,4,22.592152
7.0,15,22.638272
40.0,12,22.678211
50.0,10,22.705795
47.0,7,22.732402
8.0,18,22.790926
45.0,13,22.843325
41.0,5,22.860002
47.0,7,22.89171
-13.0,7,22.916264
4.0,4,22.928426
49.0,13,22.966191
46.0,6,22.981388
42.0,2,22.990527
-6.0,8,23.018271
52.0,16,23.065476
46.0,6,23.086077
43.0,3,23.096162
-11.0,9,23.127287
12.0,12,23.162312
45.0,17,23.21701
46.0,6,23.234023
48.0,12,23.272504
5.0,15,23.323868
49.0,13,23.366235
43.0,3,23.375514
32.0,5,23.390465
-12.0,8,23.418654
5.0,9,23.454338
51.0,11,23.486151
-27.0,3,23.497291
61.0,25,23.571251
-4.0,10,23.597387
-27.0,3,23.607133
26.0,10,23.642225
40.0,12,23.680489
-24.0,6,23.699116
4.0,4,23.712265
46.0,6,23.729275
43.0,7,23.75182
50.0,14,23.791796
-7.0,7,23.813382
54.0,14,23.851095
50.0,18,23.906984
64.0,24,23.980194
-13.0,7,24.000343
5.0,5,24.015467
-29.0,1,24.018972
-27.0,3,24.028478
46.0,6,24.048016
2.0,12,24.08703
48.0,8,24.114197
50.0,14,24.155961
59.0,19,24.209495
-14.0,10,24.242486
12.0,24,24.323663
44.0,8,24.359378
38.0,18,24.427273
52.0,12,24.467236
-2.0,8,24.490672
44.0,12,24.52603
54.0,14,24.574376
52.0,12,24.612172
-12.0,8,24.643803
3.0,11,24.67641
44.0,8,24.701047
42.0,6,24.718326
-28.0,2,24.725401
-1.0,9,24.753428
35.0,15,24.798136
55.0,15,24.846291
46.0,10,24.879117
-3.0,17,24.927212
-2.0,6,24.945224
46.0,6,24.968109
45.0,5,24.984147
46.0,6,25.001285
-3.0,11,25.035079
44.0,8,25.062301
44.0,12,25.099592
47.0,7,25.121703
-8.0,12,25.15936
1.0,13,25.199405
46.0,10,25.230289
40.0,12,25.27053
63.0,23,25.340338
3.0,13,25.385898
42.0,6,25.407108
42.0,6,25.432235
41.0,13,25.484177
-18.0,10,25.521682
6.0,10,25.554403
46.0,6,25.578666
44.0,8,25.609367
52.0,16,25.666134
-2.0,16,25.709531
49.0,21,25.772153
47.0,7,25.79536
51.0,15,25.840594
-6.0,14,25.8824
2.0,2,25.888474
49.0,13,25.924297
53.0,13,25.968518
49.0,17,26.017313
-7.0,7,26.034698
46.0,6,26.055265
48.0,12,26.106458
64.0,24,26.171418
-18.0,2,26.176418
14.0,14,26.218385
48.0,8,26.240806
49.0,9,26.269328
44.0,4,26.283834
1.0,11,26.325619
43.0,3,26.333761
-29.0,1,26.335761
55.0,19,26.390696
-23.0,9,26.421827
11.0,11,26.458181
51.0,15,26.500551
48.0,12,26.542674
53.0,13,26.577469
-6.0,12,26.611371
61.0,21,26.673665
48.0,12,26.710044
44.0,4,26.720206
-10.0,10,26.76214
-25.0,5,26.774646
42.0,2,26.781698
-26.0,4,26.793205
51.0,11,26.829309
-17.0,17,26.880512
-29.0,1,26.883511
41.0,9,26.909387
43.0,7,26.934071
-1.0,19,26.991395
8.0,8,27.018528
45.0,5,27.037619
43.0,3,27.05275
47.0,11,27.088399
-16.0,14,27.12858
-24.0,6,27.146092
52.0,20,27.204676
-29.0,1,27.209182
-13.0,7,27.233331
4.0,12,27.271615
53.0,13,27.312451
50.0,10,27.345626
55.0,15,27.38636
-9.0,9,27.420512
-29.0,1,27.422039
44.0,4,27.436548
-28.0,2,27.444723
-13.0,7,27.463672
13.0,13,27.515572
47.0,11,27.548724
46.0,6,27.56423
54.0,14,27.598484
-8.0,10,27.624156
41.0,1,27.627659
42.0,2,27.633662
43.0,3,27.644744
-15.0,9,27.669524
13.0,17,27.719512
50.0,10,27.74868
45.0,10,27.781749
52.0,12,27.816556
-2.0,12,27.85377
39.0,15,27.898441
44.0,4,27.909634
61.0,21,27.978407
-26.0,4,27.990548
6.0,6,28.01385
44.0,4,28.029675
58.0,22,28.099529
41.0,5,28.11261
3.0,13,28.148645
37.0,9,28.172707
44.0,4,28.1885
53.0,21,28.251665
-27.0,3,28.259695
7.0,7,28.282298
52.0,16,28.336356
51.0,11,28.371701
44.0,12,28.40983
-6.0,4,28.422574
51.0,11,28.453541
47.0,11,28.489391
48.0,8,28.513557
-9.0,11,28.55036
13.0,17,28.601634
48.0,8,28.631015
44.0,4,28.644522
-29.0,1,28.650647
3.0,17,28.701467
-23.0,7,28.791236
56.0,20,28.848394
50.0,10,28.891699
-13.0,11,28.922926
-20.0,24,28.981933
49.0,9,29.005544
61.0,21,29.066576
43.0,7,29.09481
1.0,15,29.137415
46.0,14,29.185662
51.0,11,29.218474
54.0,14,29.258348
-23.0,7,29.284553
8.0,8,29.306629
41.0,6,29.33093
44.0,4,29.34249
54.0,14,29.385798
-4.0,10,29.417431
48.0,8,29.448719
48.0,12,29.480864
50.0,10,29.508705
-11.0,9,29.541633
11.0,11,29.571792
63.0,23,29.639615
58.0,18,29.694933
44.0,4,29.705439
-7.0,7,29.729416
37.0,13,29.771685
-27.0,3,29.778713
53.0,13,29.819402
-20.0,16,29.868487
-26.0,4,29.879541
-28.0,2,29.886731
46.0,10,29.914783
-25.0,5,29.933506
-26.0,4,29.948555
55.0,15,29.999525
43.0,7,30.016561
46.0,10,30.045726
-17.0,11,30.083532
2.0,7,30.104854
45.0,9,30.131571
55.0,19,30.195013
51.0,11,30.239938
-5.0,5,30.256444
49.0,9,30.285933
45.0,5,30.305943
53.0,13,30.350642
-10.0,10,30.37879
-29.0,1,30.38179
50.0,10,30.41205
47.0,11,30.447654
47.0,15,30.495861
2.0,20,30.553767
58.0,18,30.607577
41.0,9,30.63668
50.0,10,30.670603
-13.0,11,30.702823
11.0,11,30.737467
44.0,4,30.753729
44.0,4,30.76479
47.0,15,30.814523
1.0,11,30.852768
47.0,7,30.875781
